Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
ECC,M3,cPTAC,Measure,CZ10,35.55666666666667,1278048189.0430892
ECC,M3,cPTAC,Measure,CZ11,36.25708333333334,1556447339.2270126
ECC,M3,cPTAC,Measure,CZ12,33.139583333333334,1521493164.0387468
ECC,M3,cPTAC,Measure,CZ13,37.3975,1579592298.28709
ECC,M3,cPTAC,Measure,CZ14,33.69791666666667,1484407775.5030928
ECC,M3,cPTAC,Measure,CZ15,42.32083333333334,1788934343.673819
ECC,M3,cPTAC,Measure,CZ16,25.15416666666667,1337243987.0954182
ECC,M3,cPVVG,Base,CZ01,16.715000000000003,884973991.5105307
ECC,M3,cPVVG,Base,CZ02,25.97041666666667,1314885796.7512488
ECC,M3,cPVVG,Base,CZ03,24.965,1021289926.214842
ECC,M3,cPVVG,Base,CZ04,32.625416666666666,1612731353.78867
ECC,M3,cPVVG,Base,CZ05,22.50375,974330019.2347981
ECC,M3,cPVVG,Base,CZ06,25.295833333333334,1041118727.3267064
ECC,M3,cPVVG,Base,CZ07,25.2725,1397647512.828101
ECC,M3,cPVVG,Base,CZ08,32.28541666666666,1314441843.539994
ECC,M3,cPVVG,Base,CZ09,35.456250000000004,1384413405.115168
ECC,M3,cPVVG,Base,CZ10,35.55666666666667,1378779038.2322164
ECC,M3,cPVVG,Base,CZ11,36.25708333333334,1683272046.7946873
ECC,M3,cPVVG,Base,CZ12,33.139583333333334,1623471999.4081087
ECC,M3,cPVVG,Base,CZ13,37.3975,1712196502.0608227
ECC,M3,cPVVG,Base,CZ14,33.69791666666667,1594128807.1635556
ECC,M3,cPVVG,Base,CZ15,42.32083333333334,1938311536.2362692
ECC,M3,cPVVG,Base,CZ16,25.15416666666667,1412137998.7279358
ECC,M3,cPVVG,Measure,CZ01,16.715000000000003,832143081.87581
ECC,M3,cPVVG,Measure,CZ02,25.97041666666667,1227043855.8866985
ECC,M3,cPVVG,Measure,CZ03,24.965,945111768.134975
ECC,M3,cPVVG,Measure,CZ04,32.625416666666666,1496255392.326333
ECC,M3,cPVVG,Measure,CZ05,22.50375,906296269.0837874
ECC,M3,cPVVG,Measure,CZ06,25.295833333333334,963679479.452976
ECC,M3,cPVVG,Measure,CZ07,25.2725,1285718777.7572522
ECC,M3,cPVVG,Measure,CZ08,32.28541666666666,1206950736.7096467
ECC,M3,cPVVG,Measure,CZ09,35.456250000000004,1264942136.0944934
ECC,M3,cPVVG,Measure,CZ10,35.55666666666667,1259687880.8618157
ECC,M3,cPVVG,Measure,CZ11,36.25708333333334,1535671610.5960584
ECC,M3,cPVVG,Measure,CZ12,33.139583333333334,1503754829.4591913
ECC,M3,cPVVG,Measure,CZ13,37.3975,1558865192.8871942
ECC,M3,cPVVG,Measure,CZ14,33.69791666666667,1463862494.8766775
ECC,M3,cPVVG,Measure,CZ15,42.32083333333334,1767958157.336546
ECC,M3,cPVVG,Measure,CZ16,25.15416666666667,1316151951.8485997
ECC,M4,cDXGF,Base,CZ01,16.715000000000003,977421044.5573256
ECC,M4,cDXGF,Base,CZ02,25.97041666666667,1579294349.7133827
ECC,M4,cDXGF,Base,CZ03,24.965,1241277086.1012197
ECC,M4,cDXGF,Base,CZ04,32.625416666666666,1985834430.624186
ECC,M4,cDXGF,Base,CZ05,22.50375,1168348565.4657068
ECC,M4,cDXGF,Base,CZ06,25.295833333333334,1276338994.7460995
ECC,M4,cDXGF,Base,CZ07,25.2725,1616495098.92795
ECC,M4,cDXGF,Base,CZ08,32.28541666666666,1729426832.009355
ECC,M4,cDXGF,Base,CZ09,35.456250000000004,1904004869.192611
ECC,M4,cDXGF,Base,CZ10,35.55666666666667,1902740178.6593208
ECC,M4,cDXGF,Base,CZ11,36.25708333333334,2138251376.706714
ECC,M4,cDXGF,Base,CZ12,33.139583333333334,2000844639.2815566
ECC,M4,cDXGF,Base,CZ13,37.3975,2192805482.80854
ECC,M4,cDXGF,Base,CZ14,33.69791666666667,2006343229.7609873
ECC,M4,cDXGF,Base,CZ15,42.32083333333334,2593888139.800354
ECC,M4,cDXGF,Base,CZ16,25.15416666666667,1670002975.9400413
ECC,M4,cDXGF,Measure,CZ01,16.715000000000003,923258115.6861782
ECC,M4,cDXGF,Measure,CZ02,25.97041666666667,1504806269.3714967
ECC,M4,cDXGF,Measure,CZ03,24.965,1186674834.7772937
ECC,M4,cDXGF,Measure,CZ04,32.625416666666666,1914433796.8027344
ECC,M4,cDXGF,Measure,CZ05,22.50375,1112329153.3896444
ECC,M4,cDXGF,Measure,CZ06,25.295833333333334,1197153901.9773982
ECC,M4,cDXGF,Measure,CZ07,25.2725,1618674350.1913126
ECC,M4,cDXGF,Measure,CZ08,32.28541666666666,1657370036.713099
ECC,M4,cDXGF,Measure,CZ09,35.456250000000004,1816895229.9942083
ECC,M4,cDXGF,Measure,CZ10,35.55666666666667,1817580838.2902873
ECC,M4,cDXGF,Measure,CZ11,36.25708333333334,2070983195.444096
ECC,M4,cDXGF,Measure,CZ12,33.139583333333334,1927929655.8420181
ECC,M4,cDXGF,Measure,CZ13,37.3975,2115608114.8746736
ECC,M4,cDXGF,Measure,CZ14,33.69791666666667,1942904850.0091937
ECC,M4,cDXGF,Measure,CZ15,42.32083333333334,2494390108.535228
ECC,M4,cDXGF,Measure,CZ16,25.15416666666667,1619906060.837877
ECC,M4,cDXHP,Base,CZ01,16.715000000000003,979661277.8773049
ECC,M4,cDXHP,Base,CZ02,25.97041666666667,1581595401.3059838
ECC,M4,cDXHP,Base,CZ03,24.965,1244145372.2897718
ECC,M4,cDXHP,Base,CZ04,32.625416666666666,1994677416.9910405
ECC,M4,cDXHP,Base,CZ05,22.50375,1171252147.9264827
ECC,M4,cDXHP,Base,CZ06,25.295833333333334,1279619694.2287827
ECC,M4,cDXHP,Base,CZ07,25.2725,1590374908.4711893
ECC,M4,cDXHP,Base,CZ08,32.28541666666666,1734172227.1538146
ECC,M4,cDXHP,Base,CZ09,35.456250000000004,1908482734.3358724
ECC,M4,cDXHP,Base,CZ10,35.55666666666667,1904548859.3538756
ECC,M4,cDXHP,Base,CZ11,36.25708333333334,2140703760.0778875
ECC,M4,cDXHP,Base,CZ12,33.139583333333334,2007796864.3291907
ECC,M4,cDXHP,Base,CZ13,37.3975,2199515776.987242
ECC,M4,cDXHP,Base,CZ14,33.69791666666667,2014636368.529945
ECC,M4,cDXHP,Base,CZ15,42.32083333333334,2594148571.1731734
ECC,M4,cDXHP,Base,CZ16,25.15416666666667,1676092687.9360173
ECC,M4,cDXHP,Measure,CZ01,16.715000000000003,924930936.863539
ECC,M4,cDXHP,Measure,CZ02,25.97041666666667,1507097431.9983168
ECC,M4,cDXHP,Measure,CZ03,24.965,1189528872.2144651
ECC,M4,cDXHP,Measure,CZ04,32.625416666666666,1923495580.1160836
ECC,M4,cDXHP,Measure,CZ05,22.50375,1115613821.4658787
ECC,M4,cDXHP,Measure,CZ06,25.295833333333334,1200209611.952472
ECC,M4,cDXHP,Measure,CZ07,25.2725,1591957479.6695395
ECC,M4,cDXHP,Measure,CZ08,32.28541666666666,1662022546.2812166
ECC,M4,cDXHP,Measure,CZ09,35.456250000000004,1821142438.8154418
ECC,M4,cDXHP,Measure,CZ10,35.55666666666667,1819295214.3882232
ECC,M4,cDXHP,Measure,CZ11,36.25708333333334,2073300123.9821773
ECC,M4,cDXHP,Measure,CZ12,33.139583333333334,1935033451.2966905
ECC,M4,cDXHP,Measure,CZ13,37.3975,2122171109.6201217
ECC,M4,cDXHP,Measure,CZ14,33.69791666666667,1950880409.0662374
ECC,M4,cDXHP,Measure,CZ15,42.32083333333334,2494640030.2339525
ECC,M4,cDXHP,Measure,CZ16,25.15416666666667,1626137151.4624124
ECC,M4,cPTAC,Base,CZ01,16.715000000000003,974397578.958662
ECC,M4,cPTAC,Base,CZ02,25.97041666666667,1579243375.5108216
ECC,M4,cPTAC,Base,CZ03,24.965,1240822182.2840204
ECC,M4,cPTAC,Base,CZ04,32.625416666666666,1985833429.0888557
ECC,M4,cPTAC,Base,CZ05,22.50375,1166790615.712688
ECC,M4,cPTAC,Base,CZ06,25.295833333333334,1276338978.0897317
ECC,M4,cPTAC,Base,CZ07,25.2725,1616495098.9259684
ECC,M4,cPTAC,Base,CZ08,32.28541666666666,1729427095.9963343
ECC,M4,cPTAC,Base,CZ09,35.456250000000004,1904001261.5377498
ECC,M4,cPTAC,Base,CZ10,35.55666666666667,1902740617.9800885
ECC,M4,cPTAC,Base,CZ11,36.25708333333334,2138251376.706109
ECC,M4,cPTAC,Base,CZ12,33.139583333333334,2000844639.2854152
ECC,M4,cPTAC,Base,CZ13,37.3975,2192805482.81518
ECC,M4,cPTAC,Base,CZ14,33.69791666666667,2006343229.762663
ECC,M4,cPTAC,Base,CZ15,42.32083333333334,2593891551.816657
ECC,M4,cPTAC,Base,CZ16,25.15416666666667,1670002944.944281
ECC,M4,cPTAC,Measure,CZ01,16.715000000000003,921493670.2390908
ECC,M4,cPTAC,Measure,CZ02,25.97041666666667,1504806153.997355
ECC,M4,cPTAC,Measure,CZ03,24.965,1186528564.09669
ECC,M4,cPTAC,Measure,CZ04,32.625416666666666,1914433796.796395
ECC,M4,cPTAC,Measure,CZ05,22.50375,1111656642.471445
ECC,M4,cPTAC,Measure,CZ06,25.295833333333334,1197153901.9786859
ECC,M4,cPTAC,Measure,CZ07,25.2725,1618674350.203191
ECC,M4,cPTAC,Measure,CZ08,32.28541666666666,1657370036.7097783
ECC,M4,cPTAC,Measure,CZ09,35.456250000000004,1816895229.988316
ECC,M4,cPTAC,Measure,CZ10,35.55666666666667,1817580838.154767
ECC,M4,cPTAC,Measure,CZ11,36.25708333333334,2070983195.4458756
ECC,M4,cPTAC,Measure,CZ12,33.139583333333334,1927929655.8405137
ECC,M4,cPTAC,Measure,CZ13,37.3975,2115608115.3510327
ECC,M4,cPTAC,Measure,CZ14,33.69791666666667,1942904849.9963765
ECC,M4,cPTAC,Measure,CZ15,42.32083333333334,2494390108.539278
ECC,M4,cPTAC,Measure,CZ16,25.15416666666667,1619905906.5854402
ECC,M4,cPVVG,Base,CZ01,16.715000000000003,727361843.870826
ECC,M4,cPVVG,Base,CZ02,25.97041666666667,1333942808.7693117
ECC,M4,cPVVG,Base,CZ03,24.965,975712219.3765008
ECC,M4,cPVVG,Base,CZ04,32.625416666666666,1768624466.1294534
ECC,M4,cPVVG,Base,CZ05,22.50375,888036210.370713
ECC,M4,cPVVG,Base,CZ06,25.295833333333334,1021971927.7502911
ECC,M4,cPVVG,Base,CZ07,25.2725,1396130644.9677658
ECC,M4,cPVVG,Base,CZ08,32.28541666666666,1504999162.3573947
ECC,M4,cPVVG,Base,CZ09,35.456250000000004,1686837480.2609224
ECC,M4,cPVVG,Base,CZ10,35.55666666666667,1679591720.4640799
ECC,M4,cPVVG,Base,CZ11,36.25708333333334,1953090526.651284
ECC,M4,cPVVG,Base,CZ12,33.139583333333334,1794301572.1145236
ECC,M4,cPVVG,Base,CZ13,37.3975,2022737442.4884138
ECC,M4,cPVVG,Base,CZ14,33.69791666666667,1810181410.20474
ECC,M4,cPVVG,Base,CZ15,42.32083333333334,2447416364.984427
ECC,M4,cPVVG,Base,CZ16,25.15416666666667,1395408029.1007006
ECC,M4,cPVVG,Measure,CZ01,16.715000000000003,733479974.0738055
ECC,M4,cPVVG,Measure,CZ02,25.97041666666667,1343473942.2783937
ECC,M4,cPVVG,Measure,CZ03,24.965,990381726.6199396
ECC,M4,cPVVG,Measure,CZ04,32.625416666666666,1773526974.4654121
ECC,M4,cPVVG,Measure,CZ05,22.50375,901511505.9638362
ECC,M4,cPVVG,Measure,CZ06,25.295833333333334,1011747965.36773
ECC,M4,cPVVG,Measure,CZ07,25.2725,1417643454.4855058
ECC,M4,cPVVG,Measure,CZ08,32.28541666666666,1489071930.1566896
ECC,M4,cPVVG,Measure,CZ09,35.456250000000004,1648394735.724608
ECC,M4,cPVVG,Measure,CZ10,35.55666666666667,1646029219.4868689
ECC,M4,cPVVG,Measure,CZ11,36.25708333333334,1916728809.8611307
ECC,M4,cPVVG,Measure,CZ12,33.139583333333334,1793115707.8009124
ECC,M4,cPVVG,Measure,CZ13,37.3975,1974937740.1946733
ECC,M4,cPVVG,Measure,CZ14,33.69791666666667,1779256402.7143064
ECC,M4,cPVVG,Measure,CZ15,42.32083333333334,2373928418.174275
ECC,M4,cPVVG,Measure,CZ16,25.15416666666667,1390389248.9081268
ECC,M5,cDXGF,Base,CZ01,16.715000000000003,845382186.8047268
ECC,M5,cDXGF,Base,CZ02,25.97041666666667,1398947725.9760091
ECC,M5,cDXGF,Base,CZ03,24.965,1038183965.2949623
ECC,M5,cDXGF,Base,CZ04,32.625416666666666,1719514914.9830022
ECC,M5,cDXGF,Base,CZ05,22.50375,946993127.4349885
ECC,M5,cDXGF,Base,CZ06,25.295833333333334,1052262668.3526844
ECC,M5,cDXGF,Base,CZ07,25.2725,1539012716.9444559
ECC,M5,cDXGF,Base,CZ08,32.28541666666666,1389288837.6600566
ECC,M5,cDXGF,Base,CZ09,35.456250000000004,1509355140.7832823
ECC,M5,cDXGF,Base,CZ10,35.55666666666667,1494027930.6793714
ECC,M5,cDXGF,Base,CZ11,36.25708333333334,1906671611.9952207
ECC,M5,cDXGF,Base,CZ12,33.139583333333334,1773152263.7488413
ECC,M5,cDXGF,Base,CZ13,37.3975,1913416357.8536534
ECC,M5,cDXGF,Base,CZ14,33.69791666666667,1692567509.1663256
ECC,M5,cDXGF,Base,CZ15,42.32083333333334,2302510632.9840746
ECC,M5,cDXGF,Base,CZ16,25.15416666666667,1412905907.311574
ECC,M5,cDXGF,Measure,CZ01,16.715000000000003,800194769.1780405
ECC,M5,cDXGF,Measure,CZ02,25.97041666666667,1298936293.080658
ECC,M5,cDXGF,Measure,CZ03,24.965,960823592.0861487
ECC,M5,cDXGF,Measure,CZ04,32.625416666666666,1587089212.8411725
ECC,M5,cDXGF,Measure,CZ05,22.50375,884792318.8681492
ECC,M5,cDXGF,Measure,CZ06,25.295833333333334,974482314.6277046
ECC,M5,cDXGF,Measure,CZ07,25.2725,1406991035.3667119
ECC,M5,cDXGF,Measure,CZ08,32.28541666666666,1270150965.8539333
ECC,M5,cDXGF,Measure,CZ09,35.456250000000004,1368551416.0883753
ECC,M5,cDXGF,Measure,CZ10,35.55666666666667,1355781074.218705
ECC,M5,cDXGF,Measure,CZ11,36.25708333333334,1721749421.5965843
ECC,M5,cDXGF,Measure,CZ12,33.139583333333334,1629915007.9101276
ECC,M5,cDXGF,Measure,CZ13,37.3975,1725639018.4945729
ECC,M5,cDXGF,Measure,CZ14,33.69791666666667,1547645515.3508663
ECC,M5,cDXGF,Measure,CZ15,42.32083333333334,2069882648.0780559
ECC,M5,cDXGF,Measure,CZ16,25.15416666666667,1318867120.916763
ECC,M5,cDXHP,Base,CZ01,16.715000000000003,841814716.7960317
ECC,M5,cDXHP,Base,CZ02,25.97041666666667,1388456871.1262696
ECC,M5,cDXHP,Base,CZ03,24.965,1031571695.980685
ECC,M5,cDXHP,Base,CZ04,32.625416666666666,1697082617.7978072
ECC,M5,cDXHP,Base,CZ05,22.50375,940723499.6057961
ECC,M5,cDXHP,Base,CZ06,25.295833333333334,1046294307.563175
ECC,M5,cDXHP,Base,CZ07,25.2725,1520672888.9388032
ECC,M5,cDXHP,Base,CZ08,32.28541666666666,1375947630.888798
ECC,M5,cDXHP,Base,CZ09,35.456250000000004,1490868365.2436478
ECC,M5,cDXHP,Base,CZ10,35.55666666666667,1485364950.0783904
ECC,M5,cDXHP,Base,CZ11,36.25708333333334,1888456974.3867118
ECC,M5,cDXHP,Base,CZ12,33.139583333333334,1755934228.9375648
ECC,M5,cDXHP,Base,CZ13,37.3975,1895356856.9918435
ECC,M5,cDXHP,Base,CZ14,33.69791666666667,1653349814.0110555
ECC,M5,cDXHP,Base,CZ15,42.32083333333334,2301456849.3183303
ECC,M5,cDXHP,Base,CZ16,25.15416666666667,1389704022.4876013
ECC,M5,cDXHP,Measure,CZ01,16.715000000000003,793165555.3346643
ECC,M5,cDXHP,Measure,CZ02,25.97041666666667,1287206703.1315632
ECC,M5,cDXHP,Measure,CZ03,24.965,952107793.6409024
ECC,M5,cDXHP,Measure,CZ04,32.625416666666666,1565100961.3729389
ECC,M5,cDXHP,Measure,CZ05,22.50375,876249442.107907
ECC,M5,cDXHP,Measure,CZ06,25.295833333333334,966253901.6353691
ECC,M5,cDXHP,Measure,CZ07,25.2725,1386981515.9414864
ECC,M5,cDXHP,Measure,CZ08,32.28541666666666,1257570363.840837
ECC,M5,cDXHP,Measure,CZ09,35.456250000000004,1352130131.205566
ECC,M5,cDXHP,Measure,CZ10,35.55666666666667,1348015634.721023
ECC,M5,cDXHP,Measure,CZ11,36.25708333333334,1704271747.2183502
ECC,M5,cDXHP,Measure,CZ12,33.139583333333334,1612803988.3168344
ECC,M5,cDXHP,Measure,CZ13,37.3975,1709081503.6947763
ECC,M5,cDXHP,Measure,CZ14,33.69791666666667,1511905904.1610622
ECC,M5,cDXHP,Measure,CZ15,42.32083333333334,2068952566.5709481
ECC,M5,cDXHP,Measure,CZ16,25.15416666666667,1293930561.6427174
ECC,M5,cPTAC,Base,CZ01,16.715000000000003,844901125.1799338
ECC,M5,cPTAC,Base,CZ02,25.97041666666667,1398947725.9681058
ECC,M5,cPTAC,Base,CZ03,24.965,1038183084.0047898
ECC,M5,cPTAC,Base,CZ04,32.625416666666666,1719514914.9837325
ECC,M5,cPTAC,Base,CZ05,22.50375,946992165.1913009
ECC,M5,cPTAC,Base,CZ06,25.295833333333334,1052262668.2959577
ECC,M5,cPTAC,Base,CZ07,25.2725,1539012716.9329484
ECC,M5,cPTAC,Base,CZ08,32.28541666666666,1389280938.146287
ECC,M5,cPTAC,Base,CZ09,35.456250000000004,1509355158.2147696
ECC,M5,cPTAC,Base,CZ10,35.55666666666667,1494024023.6122043
ECC,M5,cPTAC,Base,CZ11,36.25708333333334,1906671611.995299
ECC,M5,cPTAC,Base,CZ12,33.139583333333334,1773152263.7397792
ECC,M5,cPTAC,Base,CZ13,37.3975,1913416357.8623776
ECC,M5,cPTAC,Base,CZ14,33.69791666666667,1692564313.2276568
ECC,M5,cPTAC,Base,CZ15,42.32083333333334,2302510633.009471
ECC,M5,cPTAC,Base,CZ16,25.15416666666667,1412905902.697878
ECC,M5,cPTAC,Measure,CZ01,16.715000000000003,799792186.1515974
ECC,M5,cPTAC,Measure,CZ02,25.97041666666667,1298936293.0710711
ECC,M5,cPTAC,Measure,CZ03,24.965,960823592.0854597
ECC,M5,cPTAC,Measure,CZ04,32.625416666666666,1587089212.839616
ECC,M5,cPTAC,Measure,CZ05,22.50375,884791480.4372077
ECC,M5,cPTAC,Measure,CZ06,25.295833333333334,974482314.5310906
ECC,M5,cPTAC,Measure,CZ07,25.2725,1406991035.3629396
ECC,M5,cPTAC,Measure,CZ08,32.28541666666666,1270150966.323182
ECC,M5,cPTAC,Measure,CZ09,35.456250000000004,1368551414.846659
ECC,M5,cPTAC,Measure,CZ10,35.55666666666667,1355779305.950512
ECC,M5,cPTAC,Measure,CZ11,36.25708333333334,1721749421.6104908
ECC,M5,cPTAC,Measure,CZ12,33.139583333333334,1629915007.9087493
ECC,M5,cPTAC,Measure,CZ13,37.3975,1725639018.4880514
ECC,M5,cPTAC,Measure,CZ14,33.69791666666667,1547645515.3406835
ECC,M5,cPTAC,Measure,CZ15,42.32083333333334,2069882648.0717475
ECC,M5,cPTAC,Measure,CZ16,25.15416666666667,1318867110.1707325
ECC,M5,cPVVG,Base,CZ01,16.715000000000003,833141449.7271597
ECC,M5,cPVVG,Base,CZ02,25.97041666666667,1380850491.0816083
ECC,M5,cPVVG,Base,CZ03,24.965,1021528107.774956
ECC,M5,cPVVG,Base,CZ04,32.625416666666666,1698956394.6255436
ECC,M5,cPVVG,Base,CZ05,22.50375,931950179.8372304
ECC,M5,cPVVG,Base,CZ06,25.295833333333334,1035201630.2646415
ECC,M5,cPVVG,Base,CZ07,25.2725,1514793561.5844653
ECC,M5,cPVVG,Base,CZ08,32.28541666666666,1369048503.1616154
ECC,M5,cPVVG,Base,CZ09,35.456250000000004,1487136289.6822104
ECC,M5,cPVVG,Base,CZ10,35.55666666666667,1472255276.8443816
ECC,M5,cPVVG,Base,CZ11,36.25708333333334,1881364683.6311626
ECC,M5,cPVVG,Base,CZ12,33.139583333333334,1752419860.4076643
ECC,M5,cPVVG,Base,CZ13,37.3975,1887828106.1592445
ECC,M5,cPVVG,Base,CZ14,33.69791666666667,1668673766.6889644
ECC,M5,cPVVG,Base,CZ15,42.32083333333334,2277830864.2525125
ECC,M5,cPVVG,Base,CZ16,25.15416666666667,1390302153.050725
ECC,M5,cPVVG,Measure,CZ01,16.715000000000003,788563343.3559337
ECC,M5,cPVVG,Measure,CZ02,25.97041666666667,1281950610.7982605
ECC,M5,cPVVG,Measure,CZ03,24.965,945221245.7109803
ECC,M5,cPVVG,Measure,CZ04,32.625416666666666,1567947195.68578
ECC,M5,cPVVG,Measure,CZ05,22.50375,870662133.54446
ECC,M5,cPVVG,Measure,CZ06,25.295833333333334,958497445.346866
ECC,M5,cPVVG,Measure,CZ07,25.2725,1384158801.8760505
ECC,M5,cPVVG,Measure,CZ08,32.28541666666666,1251571149.9617887
ECC,M5,cPVVG,Measure,CZ09,35.456250000000004,1348499001.1223443
ECC,M5,cPVVG,Measure,CZ10,35.55666666666667,1335994798.750162
ECC,M5,cPVVG,Measure,CZ11,36.25708333333334,1699217773.7543583
ECC,M5,cPVVG,Measure,CZ12,33.139583333333334,1610714543.8717892
ECC,M5,cPVVG,Measure,CZ13,37.3975,1702935705.607303
ECC,M5,cPVVG,Measure,CZ14,33.69791666666667,1526139800.361671
ECC,M5,cPVVG,Measure,CZ15,42.32083333333334,2047770426.3274531
ECC,M5,cPVVG,Measure,CZ16,25.15416666666667,1297776064.7722237
ERC,M1,cDXGF,Base,CZ01,16.715000000000003,5141072.066934358
ERC,M1,cDXGF,Base,CZ02,25.97041666666667,8720580.474710368
ERC,M1,cDXGF,Base,CZ03,24.965,7071341.331041782
ERC,M1,cDXGF,Base,CZ04,32.625416666666666,11575299.10509671
ERC,M1,cDXGF,Base,CZ05,22.50375,6534762.917346932
ERC,M1,cDXGF,Base,CZ06,25.295833333333334,7951292.918423409
ERC,M1,cDXGF,Base,CZ07,25.2725,10306580.879308064
ERC,M1,cDXGF,Base,CZ08,32.28541666666666,11608206.876817506
ERC,M1,cDXGF,Base,CZ09,35.456250000000004,12918347.027737504
ERC,M1,cDXGF,Base,CZ10,35.55666666666667,12431853.298445746
ERC,M1,cDXGF,Base,CZ11,36.25708333333334,14150535.192435997
ERC,M1,cDXGF,Base,CZ12,33.139583333333334,11729833.169589922
ERC,M1,cDXGF,Base,CZ13,37.3975,14732479.495910592
ERC,M1,cDXGF,Base,CZ14,33.69791666666667,13052434.868886093
ERC,M1,cDXGF,Base,CZ15,42.32083333333334,17371959.353480477
ERC,M1,cDXGF,Base,CZ16,25.15416666666667,9504094.887699163
ERC,M1,cDXGF,Measure,CZ01,16.715000000000003,4535058.434307694
ERC,M1,cDXGF,Measure,CZ02,25.97041666666667,8039216.35047662
ERC,M1,cDXGF,Measure,CZ03,24.965,6659374.377991472
ERC,M1,cDXGF,Measure,CZ04,32.625416666666666,11335127.06679289
ERC,M1,cDXGF,Measure,CZ05,22.50375,6089501.832495557
ERC,M1,cDXGF,Measure,CZ06,25.295833333333334,7392632.939485481
ERC,M1,cDXGF,Measure,CZ07,25.2725,10311503.561844753
ERC,M1,cDXGF,Measure,CZ08,32.28541666666666,11201864.644378854
ERC,M1,cDXGF,Measure,CZ09,35.456250000000004,12341001.762751505
ERC,M1,cDXGF,Measure,CZ10,35.55666666666667,11946214.65031322
ERC,M1,cDXGF,Measure,CZ11,36.25708333333334,13673319.074151859
ERC,M1,cDXGF,Measure,CZ12,33.139583333333334,11486306.461243022
ERC,M1,cDXGF,Measure,CZ13,37.3975,14217425.380656108
ERC,M1,cDXGF,Measure,CZ14,33.69791666666667,12548966.195449475
ERC,M1,cDXGF,Measure,CZ15,42.32083333333334,16804278.282656804
ERC,M1,cDXGF,Measure,CZ16,25.15416666666667,9210261.59091109
ERC,M1,cDXHP,Base,CZ01,16.715000000000003,5157326.841334075
ERC,M1,cDXHP,Base,CZ02,25.97041666666667,8760763.297623388
ERC,M1,cDXHP,Base,CZ03,24.965,7103282.523008147
ERC,M1,cDXHP,Base,CZ04,32.625416666666666,11684779.974568117
ERC,M1,cDXHP,Base,CZ05,22.50375,6561098.622327567
ERC,M1,cDXHP,Base,CZ06,25.295833333333334,7982010.367306756
ERC,M1,cDXHP,Base,CZ07,25.2725,10078953.217193628
ERC,M1,cDXHP,Base,CZ08,32.28541666666666,11667511.689468656
ERC,M1,cDXHP,Base,CZ09,35.456250000000004,12975021.356738746
ERC,M1,cDXHP,Base,CZ10,35.55666666666667,12458823.77657824
ERC,M1,cDXHP,Base,CZ11,36.25708333333334,14162317.480897695
ERC,M1,cDXHP,Base,CZ12,33.139583333333334,11809137.032497574
ERC,M1,cDXHP,Base,CZ13,37.3975,14789759.363889825
ERC,M1,cDXHP,Base,CZ14,33.69791666666667,13150658.207661625
ERC,M1,cDXHP,Base,CZ15,42.32083333333334,17371959.353480544
ERC,M1,cDXHP,Base,CZ16,25.15416666666667,9562321.468016895
ERC,M1,cDXHP,Measure,CZ01,16.715000000000003,4545365.951162563
ERC,M1,cDXHP,Measure,CZ02,25.97041666666667,8069437.174874882
ERC,M1,cDXHP,Measure,CZ03,24.965,6689964.83408437
ERC,M1,cDXHP,Measure,CZ04,32.625416666666666,11447004.078532703
ERC,M1,cDXHP,Measure,CZ05,22.50375,6116669.064015499
ERC,M1,cDXHP,Measure,CZ06,25.295833333333334,7422436.49209421
ERC,M1,cDXHP,Measure,CZ07,25.2725,10083281.384217674
ERC,M1,cDXHP,Measure,CZ08,32.28541666666666,11260030.106818236
ERC,M1,cDXHP,Measure,CZ09,35.456250000000004,12395502.950834196
ERC,M1,cDXHP,Measure,CZ10,35.55666666666667,11972454.685398776
ERC,M1,cDXHP,Measure,CZ11,36.25708333333334,13684634.83103687
ERC,M1,cDXHP,Measure,CZ12,33.139583333333334,11567101.90095051
ERC,M1,cDXHP,Measure,CZ13,37.3975,14273821.229933763
ERC,M1,cDXHP,Measure,CZ14,33.69791666666667,12645379.787940867
ERC,M1,cDXHP,Measure,CZ15,42.32083333333334,16804278.282657012
