Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Epr,CZ01,cDXGF,29114717736.95,0.0,106492307083.24,29114717736.95,0.0,106492307083.24
Epr,CZ01,cDXHP,0.0,8849201669.42,123081736297.24,0.0,9262251447.1,123081736297.24
Epr,CZ01,cPTAC,0.0,0.0,98820908762.8,0.0,0.0,98820908762.8
Epr,CZ01,cPVVG,16413859961.07,0.0,1511652.51,28534882228.12,0.0,105393721370.34
Epr,CZ02,cDXGF,24666207799.8,0.0,186372667753.76,24666207799.8,0.0,186786479194.63
Epr,CZ02,cDXHP,0.0,7564240389.16,196004757527.3,0.0,7884615386.82,196004757527.3
Epr,CZ02,cPTAC,0.0,0.0,180799193815.54,0.0,0.0,181213005283.97
Epr,CZ02,cPVVG,17366553151.0,0.0,1069617061.28,24423453529.51,0.0,185102880605.94
Epr,CZ03,cDXGF,12223459076.68,0.0,168051405163.95,12223459076.68,0.0,168051405163.95
Epr,CZ03,cDXHP,0.0,3231708225.64,182304049533.61,0.0,3231708225.64,182304049533.61
Epr,CZ03,cPTAC,0.0,0.0,165249174171.1,0.0,0.0,165249174171.1
Epr,CZ03,cPVVG,8435643024.84,0.0,391184983.64,12189278319.02,0.0,166470453227.6
Epr,CZ04,cDXGF,17393504197.81,0.0,226647879364.24,17393504197.81,0.0,228588281044.31
Epr,CZ04,cDXHP,0.0,5404260120.11,234209375536.45,0.0,5635360305.72,234209375536.45
Epr,CZ04,cPTAC,0.0,0.0,222110340236.71,0.0,0.0,224050741953.69
Epr,CZ04,cPVVG,12994880707.42,0.0,3279166169.8,17299155028.99,0.0,226609316461.8
Epr,CZ05,cDXGF,7532918156.86,0.0,169866272599.84,7532918156.86,0.0,169866272599.84
Epr,CZ05,cDXHP,0.0,2079018047.77,186367326135.26,0.0,2164802229.99,186367326135.26
Epr,CZ05,cPTAC,0.0,0.0,167566734262.87,0.0,0.0,167566734262.87
Epr,CZ05,cPVVG,5062639621.41,0.0,384644253.41,7479339386.65,0.0,168242982921.69
Epr,CZ06,cDXGF,604110405.66,0.0,224494236435.96,604110405.66,0.0,225086973528.55
Epr,CZ06,cDXHP,0.0,138515130.35,240579651353.54,0.0,138515130.35,240579651353.54
Epr,CZ06,cPTAC,0.0,0.0,224087399192.57,0.0,0.0,224680136283.35
Epr,CZ06,cPVVG,34308777.41,0.0,1311810543.2,606650017.99,0.0,223070554145.72
Epr,CZ07,cDXGF,440982802.36,0.0,225468030696.16,440982802.36,0.0,225759548677.22
Epr,CZ07,cDXHP,0.0,102090864.8,238852122614.22,0.0,102090864.8,238852122614.22
Epr,CZ07,cPTAC,0.0,0.0,225071688138.14,0.0,0.0,225363206119.21
Epr,CZ07,cPVVG,0.0,0.0,1165624214.75,440872512.32,0.0,223713333276.91
Epr,CZ08,cDXGF,1174740205.83,0.0,273525049466.0,1174740205.83,0.0,273773190275.9
Epr,CZ08,cDXHP,0.0,294771419.79,280405217451.54,0.0,294771419.79,280405217451.54
Epr,CZ08,cPTAC,0.0,0.0,272703657663.72,0.0,0.0,272951798500.52
Epr,CZ08,cPVVG,204246338.18,0.0,3380475851.36,1169193927.79,0.0,271458986975.84
