Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RtL,CZ01,cDXGF,151727796619.11,0.0,771678443832.13,152541753625.62,0.0,771678443832.13
RtL,CZ01,cDXHP,0.0,35840934808.07,856048738544.78,0.0,37723460857.11,856048738544.78
RtL,CZ01,cPTAC,0.0,0.0,747469878113.37,0.0,0.0,747469878113.37
RtL,CZ01,cPVVG,0.0,0.0,0.0,153427750718.52,0.0,763700043380.53
RtL,CZ02,cDXGF,101644603945.88,0.0,1158362283128.89,101644603945.88,0.0,1158362283128.89
RtL,CZ02,cDXHP,0.0,24576475010.8,1199600039614.26,0.0,26263023356.9,1199600039614.26
RtL,CZ02,cPTAC,0.0,0.0,1133409115891.53,0.0,0.0,1133409115891.53
RtL,CZ02,cPVVG,33126736.43,0.0,0.0,102852523477.32,0.0,1148071659446.12
RtL,CZ03,cDXGF,64059342588.54,0.0,1041568443234.16,64059342588.54,0.0,1041621770416.86
RtL,CZ03,cDXHP,0.0,14874102642.91,1114040212470.34,0.0,15242925827.33,1114040212470.34
RtL,CZ03,cPTAC,0.0,0.0,1030187830020.53,0.0,0.0,1030241157203.23
RtL,CZ03,cPVVG,0.0,0.0,0.0,64548338636.67,0.0,1032083767546.8
RtL,CZ04,cDXGF,84297422295.98,0.0,1379574260410.85,84297422295.98,0.0,1380309086190.43
RtL,CZ04,cDXHP,0.0,21232037904.15,1395273537116.12,0.0,22593220388.71,1395273537116.12
RtL,CZ04,cPTAC,0.0,0.0,1361857775028.67,0.0,0.0,1362592600808.25
RtL,CZ04,cPVVG,6054279.13,0.0,1440494.53,85691460846.1,0.0,1368392690720.71
RtL,CZ05,cDXGF,54223006146.63,0.0,1059588571014.41,54223006146.63,0.0,1060033215139.52
RtL,CZ05,cDXHP,0.0,12618011132.25,1130928311934.78,0.0,13247226580.74,1130928311934.78
RtL,CZ05,cPTAC,0.0,0.0,1050072354960.12,0.0,0.0,1050516995421.7
RtL,CZ05,cPVVG,0.0,0.0,0.0,54642861982.37,0.0,1050079251521.66
RtL,CZ06,cDXGF,14044167209.37,0.0,1325086224087.36,14044167209.37,0.0,1327662180020.11
RtL,CZ06,cDXHP,0.0,3218396819.04,1372456417892.8,0.0,3218396819.04,1372542230650.19
RtL,CZ06,cPTAC,0.0,0.0,1323087197685.34,0.0,0.0,1325663153618.08
RtL,CZ06,cPVVG,0.0,0.0,0.0,14346503670.89,0.0,1315380556341.3
RtL,CZ07,cDXGF,11067211473.97,0.0,1326837195856.62,11067211473.97,0.0,1327289711935.85
RtL,CZ07,cDXHP,0.0,2522037624.87,1372600533867.71,0.0,2522037624.87,1372600533867.71
RtL,CZ07,cPTAC,0.0,0.0,1325052223768.89,0.0,0.0,1325504739848.12
RtL,CZ07,cPVVG,0.0,0.0,0.0,11311362321.09,0.0,1314951057019.88
RtL,CZ08,cDXGF,18936889404.67,0.0,1543301245238.49,18936889404.67,0.0,1548073459648.31
RtL,CZ08,cDXHP,0.0,4462389653.04,1569457919184.56,0.0,4462389653.04,1569848492750.07
RtL,CZ08,cPTAC,0.0,0.0,1540257635078.21,0.0,0.0,1545029849631.48
RtL,CZ08,cPVVG,0.0,0.0,0.0,19387035662.0,0.0,1534663307229.21
RtL,CZ09,cDXGF,27231400440.17,0.0,1521881893351.95,27231400440.17,0.0,1529285093267.99
RtL,CZ09,cDXHP,0.0,6563950639.69,1542337365735.69,0.0,6563950639.69,1543603680935.55
RtL,CZ09,cPTAC,0.0,0.0,1515836183980.31,0.0,0.0,1523239383896.34
RtL,CZ09,cPVVG,0.0,0.0,0.0,27906151574.2,0.0,1515881848869.57
RtL,CZ10,cDXGF,21521879994.06,0.0,1607880613693.91,21521879994.06,0.0,1611279344589.66
RtL,CZ10,cDXHP,0.0,5251396023.24,1615615792001.43,0.0,5251396023.24,1616896453746.4
RtL,CZ10,cPTAC,0.0,0.0,1603510390195.14,0.0,0.0,1606909121090.89
RtL,CZ10,cPVVG,0.0,0.0,0.0,22051284055.95,0.0,1597579857750.64
RtL,CZ11,cDXGF,95430242415.99,0.0,1556813957095.33,95430242415.99,0.0,1557026856522.96
RtL,CZ11,cDXHP,0.0,23891172023.89,1561362430643.36,0.0,24696448898.14,1561362430643.36
RtL,CZ11,cPTAC,0.0,0.0,1533629581408.82,0.0,0.0,1533842480836.45
RtL,CZ11,cPVVG,398968747.26,0.0,38987646.54,97482934525.86,0.0,1544097203716.4
RtL,CZ12,cDXGF,89513997113.53,0.0,1394046578553.82,89513997113.53,0.0,1394046578553.82
RtL,CZ12,cDXHP,0.0,22179095393.64,1416179159736.28,0.0,22918039455.94,1416179159736.28
RtL,CZ12,cPTAC,0.0,0.0,1369969634493.13,0.0,0.0,1369969634493.13
RtL,CZ12,cPVVG,0.0,0.0,8152949.06,91083847787.7,0.0,1382197562999.79
RtL,CZ13,cDXGF,70954913843.99,0.0,1655610449833.27,70954913843.99,0.0,1655885012202.41
RtL,CZ13,cDXHP,0.0,17779268769.83,1663375300662.97,0.0,18049325694.06,1663568645013.71
RtL,CZ13,cPTAC,0.0,0.0,1634664238857.38,0.0,0.0,1634938801230.03
RtL,CZ13,cPVVG,0.0,0.0,35493635.09,72580419302.31,0.0,1642393359369.25
RtL,CZ14,cDXGF,82160641215.9,0.0,1532794261519.36,82160641215.9,0.0,1535654178981.86
RtL,CZ14,cDXHP,0.0,21260662043.62,1542895473825.95,0.0,22879579909.4,1543441938027.75
RtL,CZ14,cPTAC,0.0,0.0,1511476605645.49,0.0,0.0,1514336523108.0
RtL,CZ14,cPVVG,462642588.64,0.0,0.0,83747758286.69,0.0,1522302348364.49
RtL,CZ15,cDXGF,9238964502.97,0.0,2267435682568.32,9238964502.97,0.0,2281587241544.97
RtL,CZ15,cDXHP,0.0,2237579362.79,2267436495463.18,0.0,2237579362.79,2281588054439.83
RtL,CZ15,cPTAC,0.0,0.0,2264781786798.01,0.0,0.0,2278933345774.65
RtL,CZ15,cPVVG,0.0,0.0,31461836.8,9511004904.81,0.0,2264455939541.18
RtL,CZ16,cDXGF,197234162502.31,0.0,983880367275.36,197461394650.44,0.0,983880367275.36
RtL,CZ16,cDXHP,0.0,49573419280.74,1021662210140.05,0.0,58534286923.74,1021662210140.05
RtL,CZ16,cPTAC,0.0,0.0,939277574359.94,0.0,0.0,939277574359.94
RtL,CZ16,cPVVG,3487710248.21,0.0,0.0,200002209122.1,0.0,973052120619.68
