Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Gro,CZ01,cDXGF,540373853514.67,0.0,30057679193.97,546833178402.49,0.0,30057679193.97
Gro,CZ01,cDXHP,0.0,126508638128.3,32304174359.57,0.0,138966634060.19,32304174359.57
Gro,CZ01,cPTAC,0.0,0.0,20124872345.62,0.0,0.0,20124872345.62
Gro,CZ01,cPVVG,3771804312.99,0.0,0.0,546864327382.07,0.0,29510825436.14
Gro,CZ02,cDXGF,358375768925.78,0.0,123972927025.87,360768189222.57,0.0,123972927025.87
Gro,CZ02,cDXHP,0.0,84598376677.9,124994597009.72,0.0,94258037516.83,124994597009.72
Gro,CZ02,cPTAC,0.0,0.0,110024959057.72,0.0,0.0,110024959057.72
Gro,CZ02,cPVVG,2426076543.19,0.0,0.0,359858562536.63,0.0,122543708496.1
Gro,CZ03,cDXGF,271579157803.42,0.0,82229801182.87,273740721346.03,0.0,82229801182.87
Gro,CZ03,cDXHP,0.0,63995217023.73,86064883140.52,0.0,64962207687.64,86064883140.52
Gro,CZ03,cPTAC,0.0,0.0,73567150144.58,0.0,0.0,73567150144.58
Gro,CZ03,cPVVG,604197548.87,0.0,0.0,273685799384.91,0.0,81197433862.02
Gro,CZ04,cDXGF,291006280791.44,0.0,197071120195.9,292374945171.74,0.0,197101736745.93
Gro,CZ04,cDXHP,0.0,70277477032.61,196704213852.73,0.0,78829405657.24,196704213852.73
Gro,CZ04,cPTAC,0.0,0.0,183909802355.24,0.0,0.0,183940418057.96
Gro,CZ04,cPVVG,2300564645.98,0.0,0.0,292138084488.78,0.0,195034909645.39
Gro,CZ05,cDXGF,253488920488.59,0.0,84045321554.54,254786709678.07,0.0,84079797513.45
Gro,CZ05,cDXHP,0.0,59092561466.73,87026885584.68,0.0,61730897539.52,87026885584.68
Gro,CZ05,cPTAC,0.0,0.0,70791059814.68,0.0,0.0,70808488640.35
Gro,CZ05,cPVVG,522782671.33,0.0,0.0,254771272431.57,0.0,82985117998.04
Gro,CZ06,cDXGF,116198091272.4,0.0,149839715505.56,116617848138.72,0.0,150753403792.55
Gro,CZ06,cDXHP,0.0,25581279698.88,154535544881.32,0.0,25647777010.26,154535544881.32
Gro,CZ06,cPTAC,0.0,0.0,142999933168.19,0.0,0.0,143913599440.33
Gro,CZ06,cPVVG,10233324.63,0.0,0.0,117602653708.12,0.0,148883715653.9
Gro,CZ07,cDXGF,109313257892.46,0.0,151683692859.44,109662683720.11,0.0,151771564340.3
Gro,CZ07,cDXHP,0.0,23938498504.71,155457008158.22,0.0,23985778028.88,155457008158.22
Gro,CZ07,cPTAC,0.0,0.0,144957560485.22,0.0,0.0,145045428232.82
Gro,CZ07,cPVVG,0.0,0.0,0.0,110649343418.11,0.0,149911794824.95
Gro,CZ08,cDXGF,123924789544.94,0.0,231290817422.03,124344053624.3,0.0,232583382205.76
Gro,CZ08,cDXHP,0.0,27936516677.11,233369009890.97,0.0,28028928972.54,233497179553.13
Gro,CZ08,cPTAC,0.0,0.0,222938256247.25,0.0,0.0,224230801483.83
Gro,CZ08,cPVVG,52066454.25,0.0,0.0,125357533658.65,0.0,230051368346.08
Gro,CZ09,cDXGF,142834715029.17,0.0,233282256507.18,143554810848.9,0.0,236288852720.21
Gro,CZ09,cDXHP,0.0,33002443927.19,236355255124.65,0.0,33187452102.7,236770494347.01
Gro,CZ09,cPTAC,0.0,0.0,223940199206.21,0.0,0.0,226946736529.01
Gro,CZ09,cPVVG,292099232.59,0.0,0.0,144547538904.75,0.0,233730577975.74
Gro,CZ10,cDXGF,137528508316.95,0.0,248227179657.34,138137533465.95,0.0,250935096877.51
Gro,CZ10,cDXHP,0.0,32044810809.98,249802745401.04,0.0,32230202298.34,250811006557.89
Gro,CZ10,cPTAC,0.0,0.0,238933027492.59,0.0,0.0,241640903582.98
Gro,CZ10,cPVVG,200748596.92,0.0,0.0,138884378337.01,0.0,248292507594.35
Gro,CZ11,cDXGF,318467079368.79,0.0,272014431581.15,321017819492.01,0.0,272014431581.15
Gro,CZ11,cDXHP,0.0,76955931334.09,272006707116.85,0.0,82354538282.64,272006707116.85
Gro,CZ11,cPTAC,0.0,0.0,264921654789.25,0.0,0.0,264921654789.25
Gro,CZ11,cPVVG,3218477283.39,0.0,3370802.16,320730466499.01,0.0,269367561799.8
Gro,CZ12,cDXGF,313462997979.64,0.0,202614404873.89,316110045387.1,0.0,202614404873.89
Gro,CZ12,cDXHP,0.0,75063919331.06,203095478281.43,0.0,80656774959.09,203095478281.43
Gro,CZ12,cPTAC,0.0,0.0,194701839604.35,0.0,0.0,194701839604.35
Gro,CZ12,cPVVG,1979147194.7,0.0,0.0,315161000323.28,0.0,200496608124.64
Gro,CZ13,cDXGF,263854967604.89,0.0,299624699580.96,266177191635.75,0.0,299624699580.96
Gro,CZ13,cDXHP,0.0,64664212661.82,299669451265.55,0.0,67097142810.49,299669451265.55
Gro,CZ13,cPTAC,0.0,0.0,292917447963.46,0.0,0.0,292917447963.46
Gro,CZ13,cPVVG,1262634705.53,0.0,4601212.81,266388955778.82,0.0,296741112646.87
Gro,CZ14,cDXGF,263558013240.95,0.0,267997799797.66,265318337954.08,0.0,268281760916.67
Gro,CZ14,cDXHP,0.0,65203954711.96,265943425505.73,0.0,73887473318.07,266123788827.11
Gro,CZ14,cPTAC,0.0,0.0,259616615461.73,0.0,0.0,259900572441.77
Gro,CZ14,cPVVG,3804705668.3,0.0,0.0,265494307283.25,0.0,265551709361.23
Gro,CZ15,cDXGF,70819596158.17,0.0,507208626719.32,71253536428.22,0.0,516932436551.14
Gro,CZ15,cDXHP,0.0,16220804380.81,507213817537.79,0.0,16299338866.13,516937627339.86
Gro,CZ15,cPTAC,0.0,0.0,501623713061.36,0.0,0.0,511347514039.38
Gro,CZ15,cPVVG,204524289.21,0.0,6120691.23,71932476972.69,0.0,512512674396.28
Gro,CZ16,cDXGF,519345193372.24,0.0,106157303352.16,524527511246.33,0.0,106157303352.16
Gro,CZ16,cDXHP,0.0,137717094948.14,105866804346.41,0.0,161744437655.68,105866804346.41
Gro,CZ16,cPTAC,0.0,0.0,97917983635.25,0.0,0.0,97917983635.25
Gro,CZ16,cPVVG,13227516337.64,0.0,0.0,525497087118.17,0.0,104748604635.34
