Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
MLI,CZ01,cDXGF,372239721335.06,0.0,250374386766.97,372239721335.06,0.0,250374386766.97
MLI,CZ01,cDXHP,0.0,92375177392.6,248053445057.34,0.0,92375177392.6,248053445057.34
MLI,CZ01,cPTAC,0.0,0.0,240959038665.41,0.0,0.0,240959038665.41
MLI,CZ01,cPVVG,0.0,0.0,0.0,374543960851.71,0.0,245889409320.0
MLI,CZ02,cDXGF,239203183977.2,0.0,457941276766.3,239203183977.2,0.0,457941276766.3
MLI,CZ02,cDXHP,0.0,60829265933.02,455308880522.06,0.0,60829265933.02,455308880522.06
MLI,CZ02,cPTAC,0.0,0.0,452064443966.86,0.0,0.0,452064443966.86
MLI,CZ02,cPVVG,0.0,0.0,0.0,241260721759.98,0.0,449468247370.39
MLI,CZ03,cDXGF,155893445894.25,0.0,401072460068.82,155893445894.25,0.0,401072460068.82
MLI,CZ03,cDXHP,0.0,37632076937.04,398781156452.48,0.0,37632076937.04,398781156452.48
MLI,CZ03,cPTAC,0.0,0.0,397185038475.67,0.0,0.0,397185038475.67
MLI,CZ03,cPVVG,0.0,0.0,0.0,157221770538.11,0.0,393569804746.03
MLI,CZ04,cDXGF,191798328303.03,0.0,590120527393.93,191798328303.03,0.0,590120527393.93
MLI,CZ04,cDXHP,0.0,49929466512.25,587877808775.04,0.0,49929466512.25,587877808775.04
MLI,CZ04,cPTAC,0.0,0.0,585187407869.79,0.0,0.0,585187407869.79
MLI,CZ04,cPVVG,0.0,0.0,0.0,193564298478.39,0.0,579254645192.57
MLI,CZ05,cDXGF,127426522909.04,0.0,401402357468.31,127426522909.04,0.0,401402357468.31
MLI,CZ05,cDXHP,0.0,31274802873.44,398604395732.89,0.0,31274802873.44,398604395732.89
MLI,CZ05,cPTAC,0.0,0.0,398042762860.93,0.0,0.0,398042762860.93
MLI,CZ05,cPVVG,0.0,0.0,0.0,128631353177.33,0.0,394017994993.23
MLI,CZ06,cDXGF,38090780535.64,0.0,556914650619.36,38090780535.64,0.0,556914650619.36
MLI,CZ06,cDXHP,0.0,8904877116.05,552708628199.46,0.0,8904877116.05,552708628199.46
MLI,CZ06,cPTAC,0.0,0.0,555868249383.07,0.0,0.0,555868249383.07
MLI,CZ06,cPVVG,0.0,0.0,0.0,38956311726.37,0.0,548176546304.69
MLI,CZ07,cDXGF,32118227943.49,0.0,565241645737.86,32118227943.49,0.0,565241645737.86
MLI,CZ07,cDXHP,0.0,7465265612.78,562173044951.05,0.0,7465265612.78,562173044951.05
MLI,CZ07,cPTAC,0.0,0.0,564291735758.64,0.0,0.0,564291735758.64
MLI,CZ07,cPVVG,0.0,0.0,0.0,32515866719.39,0.0,556531676596.63
MLI,CZ08,cDXGF,50263221829.44,0.0,689207478963.72,50263221829.44,0.0,689207478963.72
MLI,CZ08,cDXHP,0.0,11949866154.82,684664752373.94,0.0,11949866154.82,684664752373.94
MLI,CZ08,cPTAC,0.0,0.0,687746162151.61,0.0,0.0,687746162151.61
MLI,CZ08,cPVVG,0.0,0.0,0.0,50999808082.58,0.0,677651998973.3
MLI,CZ09,cDXGF,72627404548.66,0.0,692446638865.12,72627404548.66,0.0,692446638865.12
MLI,CZ09,cDXHP,0.0,17497587202.1,687814194066.7,0.0,17497587202.1,687814194066.7
MLI,CZ09,cPTAC,0.0,0.0,690400064791.06,0.0,0.0,690400064791.06
MLI,CZ09,cPVVG,0.0,0.0,0.0,73302284522.88,0.0,680414080420.14
MLI,CZ10,cDXGF,61745607584.61,0.0,713917953032.7,61745607584.61,0.0,713917953032.7
MLI,CZ10,cDXHP,0.0,15178453379.03,709508635539.99,0.0,15178453379.03,709508635539.99
MLI,CZ10,cPTAC,0.0,0.0,712179981219.04,0.0,0.0,712179981219.04
MLI,CZ10,cPVVG,0.0,0.0,0.0,62782904068.36,0.0,701192230724.14
MLI,CZ11,cDXGF,241378997857.24,0.0,702012554235.27,241378997857.24,0.0,702012554235.27
MLI,CZ11,cDXHP,0.0,61131832719.18,699583840333.51,0.0,61131832719.18,699583840333.51
MLI,CZ11,cPTAC,0.0,0.0,697315691922.61,0.0,0.0,697315691922.61
MLI,CZ11,cPVVG,154186274.72,0.0,0.0,245181174940.7,0.0,689123182822.85
MLI,CZ12,cDXGF,228846540409.02,0.0,601671855620.47,228846540409.02,0.0,601671855620.47
MLI,CZ12,cDXHP,0.0,57535964473.42,599149670816.62,0.0,57535964473.42,599149670816.62
MLI,CZ12,cPTAC,0.0,0.0,596463542954.76,0.0,0.0,596463542954.76
MLI,CZ12,cPVVG,0.0,0.0,0.0,231267250326.65,0.0,590951755406.81
MLI,CZ13,cDXGF,192800122253.07,0.0,778415252885.67,192800122253.07,0.0,778415252885.67
MLI,CZ13,cDXHP,0.0,47965774471.93,775578366646.74,0.0,47965774471.93,775578366646.74
MLI,CZ13,cPTAC,0.0,0.0,774430160434.93,0.0,0.0,774430160434.93
MLI,CZ13,cPVVG,0.0,0.0,0.0,195855916558.63,0.0,765093916092.34
MLI,CZ14,cDXGF,195248541378.64,0.0,717187888918.36,195248541378.64,0.0,717187888918.36
MLI,CZ14,cDXHP,0.0,52670778196.97,712765005522.51,0.0,52670778196.97,712765005522.51
MLI,CZ14,cPTAC,0.0,0.0,712593670418.08,0.0,0.0,712593670418.08
MLI,CZ14,cPVVG,215182575.67,0.0,0.0,198143906621.23,0.0,701939878722.69
MLI,CZ15,cDXGF,29224413023.66,0.0,1130562113164.31,29224413023.66,0.0,1130562113164.31
MLI,CZ15,cDXHP,0.0,7216837664.89,1127587779532.54,0.0,7216837664.89,1127587779532.54
MLI,CZ15,cPTAC,0.0,0.0,1129726733813.16,0.0,0.0,1129726733813.16
MLI,CZ15,cPVVG,0.0,0.0,0.0,30189047541.62,0.0,1117996065360.88
MLI,CZ16,cDXGF,445564562697.71,0.0,425009063381.37,445564562697.71,0.0,425009063381.37
