Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
MBT,CZ01,cDXGF,120823971803.59,0.0,346457560564.27,120823971803.59,0.0,346457560564.27
MBT,CZ01,cDXHP,0.0,30838973290.72,375671227434.35,0.0,31402054307.65,375671227434.35
MBT,CZ01,cPTAC,0.0,0.0,340625521325.73,0.0,0.0,340625521325.73
MBT,CZ01,cPVVG,618481534.0,0.0,14881360.5,122482899940.52,0.0,342716327883.69
MBT,CZ02,cDXGF,86724640113.17,0.0,565514789409.23,86724640113.17,0.0,572672262282.01
MBT,CZ02,cDXHP,0.0,22741948012.98,598404193723.58,0.0,22831389654.34,598404193723.58
MBT,CZ02,cPTAC,0.0,0.0,560183691147.94,0.0,0.0,567341163943.09
MBT,CZ02,cPVVG,2405777854.84,0.0,1016140624.95,88519315734.82,0.0,566935427469.51
MBT,CZ03,cDXGF,46061771135.41,0.0,535597454066.23,46061771135.41,0.0,536357841344.87
MBT,CZ03,cDXHP,0.0,11195835719.59,563599642248.3,0.0,11195835719.59,563599642248.3
MBT,CZ03,cPTAC,0.0,0.0,532315279446.58,0.0,0.0,533075666725.22
MBT,CZ03,cPVVG,733822975.82,0.0,384403601.37,47000882418.38,0.0,530762973918.44
MBT,CZ04,cDXGF,67275033624.84,0.0,694056798315.82,67275033624.84,0.0,713872034573.85
MBT,CZ04,cDXHP,0.0,17928731514.64,730325572689.11,0.0,17928731514.64,730621403042.34
MBT,CZ04,cPTAC,0.0,0.0,689622480211.55,0.0,0.0,709470057174.28
MBT,CZ04,cPVVG,2603013824.51,0.0,2415377713.51,68923507097.68,0.0,707093979984.78
MBT,CZ05,cDXGF,35074788650.84,0.0,545243428371.92,35074788650.84,0.0,545899279658.8
MBT,CZ05,cDXHP,0.0,8747257962.14,572104280539.25,0.0,8747257962.14,572104280539.25
MBT,CZ05,cPTAC,0.0,0.0,541555273361.89,0.0,0.0,542211124605.75
MBT,CZ05,cPVVG,534131558.1,0.0,575928638.48,35749713781.18,0.0,540111249084.47
MBT,CZ06,cDXGF,4435174174.88,0.0,730792392850.62,4435174174.88,0.0,739356214179.04
MBT,CZ06,cDXHP,0.0,1051613752.36,758098398587.04,0.0,1051613752.36,758098398587.04
MBT,CZ06,cPTAC,0.0,0.0,730043097516.8,0.0,0.0,738606918845.22
MBT,CZ06,cPVVG,0.0,0.0,1363669647.79,4588550846.82,0.0,731912582026.71
MBT,CZ07,cDXGF,1999065866.23,0.0,739858340312.43,1999065866.23,0.0,741554480325.75
MBT,CZ07,cDXHP,0.0,471417241.03,758338330051.66,0.0,471417241.03,758338330051.66
MBT,CZ07,cPTAC,0.0,0.0,739312897887.6,0.0,0.0,741009037900.91
MBT,CZ07,cPVVG,0.0,0.0,892157970.19,2069582644.84,0.0,733990793112.06
MBT,CZ08,cDXGF,6055058614.42,0.0,851932022048.2,6055058614.42,0.0,861218558441.85
MBT,CZ08,cDXHP,0.0,1464269646.95,877738628649.57,0.0,1464269646.95,878051261126.62
MBT,CZ08,cPTAC,0.0,0.0,850707213781.32,0.0,0.0,859993750174.97
MBT,CZ08,cPVVG,0.0,0.0,2457996019.52,6254930673.35,0.0,853053756045.99
MBT,CZ09,cDXGF,12968075107.07,0.0,846525007324.18,12968075107.07,0.0,854042481103.95
MBT,CZ09,cDXHP,0.0,3230172506.28,868198875044.43,0.0,3230172506.28,868797249666.65
MBT,CZ09,cPTAC,0.0,0.0,844876030887.68,0.0,0.0,852393504667.45
MBT,CZ09,cPVVG,0.0,0.0,2923463641.82,13378382001.89,0.0,845770302299.55
MBT,CZ10,cDXGF,9524953406.09,0.0,867880097103.56,9524953406.09,0.0,877157100420.05
MBT,CZ10,cDXHP,0.0,2389812550.28,888816138813.52,0.0,2389812550.28,889416836602.74
MBT,CZ10,cPTAC,0.0,0.0,866433575320.43,0.0,0.0,875710578636.93
MBT,CZ10,cPVVG,0.0,0.0,2436220280.64,9794192028.47,0.0,868848980765.22
MBT,CZ11,cDXGF,95001897020.48,0.0,830205709022.05,95001897020.48,0.0,851452991927.64
MBT,CZ11,cDXHP,0.0,24956587667.76,863009350371.38,0.0,24956587667.76,863359068499.4
MBT,CZ11,cPTAC,0.0,0.0,825404008538.24,0.0,0.0,846651291443.83
MBT,CZ11,cPVVG,4635919120.04,0.0,6951440185.62,97487034062.6,0.0,843793096575.78
MBT,CZ12,cDXGF,85929302064.88,0.0,714544914043.91,85929302064.88,0.0,727140467097.72
MBT,CZ12,cDXHP,0.0,22217868636.78,747281613361.5,0.0,22217868636.78,747281613361.5
MBT,CZ12,cPTAC,0.0,0.0,710070938003.96,0.0,0.0,722666491057.52
MBT,CZ12,cPVVG,2104579619.33,0.0,3005149798.96,87924020366.62,0.0,720326792039.49
MBT,CZ13,cDXGF,70194608213.2,0.0,906643716324.46,70194608213.2,0.0,917883218198.67
MBT,CZ13,cDXHP,0.0,17915094235.33,929892417151.6,0.0,17915094235.33,930170813782.1
MBT,CZ13,cPTAC,0.0,0.0,903449010198.26,0.0,0.0,914688512072.46
MBT,CZ13,cPVVG,1040103184.48,0.0,7480769485.19,71965026649.31,0.0,909692737714.66
MBT,CZ14,cDXGF,62586675617.26,0.0,837104397098.28,62586675617.26,0.0,855638756253.0
MBT,CZ14,cDXHP,0.0,18328810009.12,861309542431.84,0.0,18328810009.12,861463327111.73
MBT,CZ14,cPTAC,0.0,0.0,832970344965.08,0.0,0.0,851504703975.46
MBT,CZ14,cPVVG,1622868979.66,0.0,5008624264.3,64353594898.68,0.0,847502145021.9
MBT,CZ15,cDXGF,5296803907.38,0.0,1341971595344.71,5296803907.38,0.0,1366377913072.45
MBT,CZ15,cDXHP,0.0,1340733904.22,1349709374943.86,0.0,1340733904.22,1367140737828.06
MBT,CZ15,cPTAC,0.0,0.0,1341422243624.4,0.0,0.0,1365828561352.14
MBT,CZ15,cPVVG,0.0,0.0,16045945954.69,5445591850.33,0.0,1355028616902.61
MBT,CZ16,cDXGF,218358277329.1,0.0,513786566670.73,218358277329.1,0.0,513786566670.73
MBT,CZ16,cDXHP,0.0,65470846244.23,530692273376.46,0.0,66818108801.51,530692273376.46
MBT,CZ16,cPTAC,0.0,0.0,506179953943.69,0.0,0.0,506179953943.69
MBT,CZ16,cPVVG,8415636210.7,0.0,1222028595.3,225064594012.17,0.0,507778444799.26
