Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ERC,CZ01,cDXGF,7049728501.27,0.0,3595635955.09,7049728501.27,0.0,3595635955.09
ERC,CZ01,cDXHP,0.0,1751368948.77,3572354364.47,0.0,1751368948.77,3572354364.47
ERC,CZ01,cPTAC,0.0,0.0,3425608315.87,0.0,0.0,3425608315.87
ERC,CZ01,cPVVG,3129516808.45,0.0,0.0,7282022442.59,0.0,3546280058.34
ERC,CZ02,cDXGF,4424571771.8,0.0,7153955237.34,4424571771.8,0.0,7153955237.34
ERC,CZ02,cDXHP,0.0,1135815338.24,7206240400.44,0.0,1135815338.24,7206240400.44
ERC,CZ02,cPTAC,0.0,0.0,7043490705.34,0.0,0.0,7043490705.34
ERC,CZ02,cPVVG,2427558866.49,0.0,31980028.4,4578965693.47,0.0,7077589182.02
ERC,CZ03,cDXGF,2785869559.26,0.0,6470231985.93,2785869559.26,0.0,6470231985.93
ERC,CZ03,cDXHP,0.0,682365288.89,6548353639.19,0.0,682365288.89,6548353639.19
ERC,CZ03,cPTAC,0.0,0.0,6387392150.94,0.0,0.0,6387392150.94
ERC,CZ03,cPVVG,1416682977.7,0.0,1609159.22,2884356944.08,0.0,6399250126.37
ERC,CZ04,cDXGF,3468537041.36,0.0,9383520572.85,3468537041.36,0.0,9383520572.85
ERC,CZ04,cDXHP,0.0,915322252.54,9464217456.3,0.0,915322252.54,9464217456.3
ERC,CZ04,cPTAC,0.0,0.0,9286162386.87,0.0,0.0,9286162386.87
ERC,CZ04,cPVVG,1972100256.23,0.0,198694106.36,3593881802.4,0.0,9288866674.5
ERC,CZ05,cDXGF,2070386831.76,0.0,6667963479.53,2070386831.76,0.0,6667963479.53
ERC,CZ05,cDXHP,0.0,514544299.79,6704401287.12,0.0,514544299.79,6704401287.12
ERC,CZ05,cPTAC,0.0,0.0,6595743493.76,0.0,0.0,6595743493.76
ERC,CZ05,cPVVG,935035711.34,0.0,2046494.26,2142854464.6,0.0,6591876591.89
ERC,CZ06,cDXGF,458559036.2,0.0,9135456023.64,458559036.2,0.0,9135456023.64
ERC,CZ06,cDXHP,0.0,109050883.15,9182685926.0,0.0,109050883.15,9182685926.0
ERC,CZ06,cPTAC,0.0,0.0,9115531516.73,0.0,0.0,9115531516.73
ERC,CZ06,cPVVG,140763052.54,0.0,18910951.35,475958618.68,0.0,9043531124.83
ERC,CZ07,cDXGF,303078308.19,0.0,9111637485.82,303078308.19,0.0,9111637485.82
ERC,CZ07,cDXHP,0.0,71371224.05,9173531529.64,0.0,71371224.05,9173531529.64
ERC,CZ07,cPTAC,0.0,0.0,9093148357.31,0.0,0.0,9093148357.31
ERC,CZ07,cPVVG,8845574.23,0.0,17056530.8,314354822.47,0.0,9019550425.78
ERC,CZ08,cDXGF,591859555.14,0.0,11172264494.69,591859555.14,0.0,11172264494.69
ERC,CZ08,cDXHP,0.0,143808325.81,11212388122.22,0.0,143808325.81,11212388122.22
ERC,CZ08,cPTAC,0.0,0.0,11146787166.14,0.0,0.0,11146787166.14
ERC,CZ08,cPVVG,202455349.96,0.0,156077991.62,613981646.33,0.0,11067672791.89
ERC,CZ09,cDXGF,939137652.1,0.0,11266065354.51,939137652.1,0.0,11266065354.51
ERC,CZ09,cDXHP,0.0,232227179.51,11298458651.19,0.0,232227179.51,11298458651.19
ERC,CZ09,cPTAC,0.0,0.0,11230404944.83,0.0,0.0,11230404944.83
ERC,CZ09,cPVVG,471929405.17,0.0,205046552.95,975674542.52,0.0,11158309005.37
ERC,CZ10,cDXGF,801298019.03,0.0,11363533313.67,801298019.03,0.0,11363533313.67
ERC,CZ10,cDXHP,0.0,198963694.29,11385663434.5,0.0,198963694.29,11385663434.5
ERC,CZ10,cPTAC,0.0,0.0,11331134876.52,0.0,0.0,11331134876.52
ERC,CZ10,cPVVG,398078542.44,0.0,199379652.69,831765224.91,0.0,11259113399.48
ERC,CZ11,cDXGF,4582680883.34,0.0,11411356790.95,4582680883.34,0.0,11411356790.95
ERC,CZ11,cDXHP,0.0,1185735560.48,11474028663.26,0.0,1185735560.48,11474028663.26
ERC,CZ11,cPTAC,0.0,0.0,11329099268.81,0.0,0.0,11329099268.81
ERC,CZ11,cPVVG,2653876151.81,0.0,634891682.02,4752458274.33,0.0,11306546624.98
ERC,CZ12,cDXGF,4414268762.72,0.0,9485164284.14,4414268762.72,0.0,9485164284.14
ERC,CZ12,cDXHP,0.0,1127676686.21,9546355237.4,0.0,1127676686.21,9546355237.4
ERC,CZ12,cPTAC,0.0,0.0,9400264504.45,0.0,0.0,9400264504.45
ERC,CZ12,cPVVG,2685732927.54,0.0,242479647.5,4573388435.13,0.0,9394946085.3
ERC,CZ13,cDXGF,3771068576.92,0.0,12508441769.31,3771068576.92,0.0,12508441769.31
ERC,CZ13,cDXHP,0.0,959691759.71,12544150199.7,0.0,959691759.71,12544150199.7
ERC,CZ13,cPTAC,0.0,0.0,12444568878.29,0.0,0.0,12444568878.29
ERC,CZ13,cPVVG,2567134192.6,0.0,717180630.61,3912581948.0,0.0,12396186306.43
ERC,CZ14,cDXGF,3397187363.61,0.0,11633265161.48,3397187363.61,0.0,11633265161.48
ERC,CZ14,cDXHP,0.0,933972532.89,11719733771.61,0.0,933972532.89,11719733771.61
ERC,CZ14,cPTAC,0.0,0.0,11546896709.43,0.0,0.0,11546896709.43
ERC,CZ14,cPVVG,2009993553.34,0.0,510973474.21,3529271675.25,0.0,11520475094.8
