Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
OfS,CZ01,cDXGF,41543120340.08,0.0,47712464406.62,41543120340.08,0.0,47859899237.75
OfS,CZ01,cDXHP,0.0,10237923846.7,48192144818.42,0.0,10519159099.7,48192144818.42
OfS,CZ01,cPTAC,0.0,0.0,46052221033.75,0.0,0.0,46182342534.37
OfS,CZ01,cPVVG,1171725149.93,0.0,645641832.87,42637694490.93,0.0,47312307285.47
OfS,CZ02,cDXGF,27643605163.7,0.0,91628145181.55,27643605163.7,0.0,91964304265.27
OfS,CZ02,cDXHP,0.0,7166037736.47,91817788858.35,0.0,7207099833.5,91937746047.3
OfS,CZ02,cPTAC,0.0,0.0,90283453023.69,0.0,0.0,90619611028.43
OfS,CZ02,cPVVG,1426189325.5,0.0,2526805758.7,28629345424.65,0.0,91018053453.39
OfS,CZ03,cDXGF,16569001006.36,0.0,85037494892.93,16569001006.36,0.0,85066081390.17
OfS,CZ03,cDXHP,0.0,4034034547.75,85024956067.14,0.0,4034034547.75,85024956067.14
OfS,CZ03,cPTAC,0.0,0.0,84113376251.69,0.0,0.0,84141962750.08
OfS,CZ03,cPVVG,684092583.19,0.0,2024331581.23,17146844338.76,0.0,84130071042.79
OfS,CZ04,cDXGF,21056955493.65,0.0,116019429108.77,21056955493.65,0.0,118101469466.9
OfS,CZ04,cDXHP,0.0,5617529534.05,116185400646.06,0.0,5617529534.05,117855105293.46
OfS,CZ04,cPTAC,0.0,0.0,114812267380.09,0.0,0.0,116853625372.27
OfS,CZ04,cPVVG,1184537112.78,0.0,3964234270.92,21861749568.46,0.0,116981611851.9
OfS,CZ05,cDXGF,12449036306.8,0.0,90025581350.87,12449036306.8,0.0,90191409903.49
OfS,CZ05,cDXHP,0.0,3119919039.0,90090605613.49,0.0,3119919039.0,90090605613.49
OfS,CZ05,cPTAC,0.0,0.0,89045382099.94,0.0,0.0,89211207520.52
OfS,CZ05,cPVVG,583337032.93,0.0,2215325458.18,12877395528.07,0.0,89206046377.91
OfS,CZ06,cDXGF,2815735021.9,0.0,109871012556.22,2815735021.9,0.0,115343193770.65
OfS,CZ06,cDXHP,0.0,669164835.72,112328715027.52,0.0,669164835.72,115153833402.87
OfS,CZ06,cPTAC,0.0,0.0,109631127669.58,0.0,0.0,115095225457.03
OfS,CZ06,cPVVG,0.0,0.0,2853538467.4,2930338913.84,0.0,114182478050.31
OfS,CZ07,cDXGF,1541765176.89,0.0,109201838586.51,1541765176.89,0.0,113452673106.78
OfS,CZ07,cDXHP,0.0,365402572.03,111052307078.2,0.0,365402572.03,113255095590.22
OfS,CZ07,cPTAC,0.0,0.0,109001873796.69,0.0,0.0,113252674344.72
OfS,CZ07,cPVVG,0.0,0.0,2187014876.21,1604806047.32,0.0,112288459864.46
OfS,CZ08,cDXGF,3735514995.64,0.0,133490685507.94,3735514995.64,0.0,137317582808.61
OfS,CZ08,cDXHP,0.0,906825119.45,134199295600.56,0.0,906825119.45,137126309742.22
OfS,CZ08,cPTAC,0.0,0.0,133108610009.33,0.0,0.0,136935447761.3
OfS,CZ08,cPVVG,1193058.12,0.0,3816948357.66,3886913158.79,0.0,135997669461.35
OfS,CZ09,cDXGF,5945345453.12,0.0,137657971122.45,5945345453.12,0.0,140207776788.07
OfS,CZ09,cDXHP,0.0,1469773904.48,137695266327.07,0.0,1469773904.48,140045159064.54
OfS,CZ09,cPTAC,0.0,0.0,137202542372.1,0.0,0.0,139752310304.17
OfS,CZ09,cPVVG,28526869.34,0.0,4282417548.64,6192322983.21,0.0,138834673118.33
OfS,CZ10,cDXGF,4435749163.29,0.0,130637445772.48,4435749163.29,0.0,131554145967.14
OfS,CZ10,cDXHP,0.0,1112165481.34,130448009416.96,0.0,1112165481.34,131364709605.72
OfS,CZ10,cPTAC,0.0,0.0,130199822462.66,0.0,0.0,131116521671.05
OfS,CZ10,cPVVG,31261611.91,0.0,3258666640.59,4614091223.9,0.0,130276953627.18
OfS,CZ11,cDXGF,31130247456.45,0.0,135034048007.77,31130247456.45,0.0,135757921782.39
OfS,CZ11,cDXHP,0.0,8060542719.52,134958672947.04,0.0,8060542719.52,135541425560.79
OfS,CZ11,cPTAC,0.0,0.0,134009501023.61,0.0,0.0,134733374798.23
OfS,CZ11,cPVVG,2453623509.56,0.0,5801723445.21,32370401461.66,0.0,134500536059.73
OfS,CZ12,cDXGF,25631084654.59,0.0,113502439984.59,25631084654.59,0.0,114433243895.85
OfS,CZ12,cDXHP,0.0,6608333497.91,113664939080.99,0.0,6608333497.91,114347031029.22
OfS,CZ12,cPTAC,0.0,0.0,112489867865.44,0.0,0.0,113420671134.19
OfS,CZ12,cPVVG,1225986968.23,0.0,3845518033.5,26602098137.39,0.0,113351033809.26
OfS,CZ13,cDXGF,21370016166.56,0.0,142004203089.53,21370016166.56,0.0,143024079122.15
OfS,CZ13,cDXHP,0.0,5455698529.33,141985622749.56,0.0,5455698529.33,142870974112.4
OfS,CZ13,cPTAC,0.0,0.0,141263193886.36,0.0,0.0,142283069857.38
OfS,CZ13,cPVVG,804466497.43,0.0,5965590615.15,22221799347.55,0.0,141710677238.47
OfS,CZ14,cDXGF,17904748661.49,0.0,135984507328.99,17904748661.49,0.0,137371460130.63
OfS,CZ14,cDXHP,0.0,5110395841.46,135902287685.87,0.0,5118013753.53,137097202840.78
OfS,CZ14,cPTAC,0.0,0.0,134952081283.09,0.0,0.0,136339032440.98
OfS,CZ14,cPVVG,750933617.42,0.0,5052380907.38,18643751641.34,0.0,136046512935.0
