Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
ECC,CZ01,cDXGF,72811156751.19,0.0,1079024691118.65,72811156751.19,0.0,1086217745912.89
ECC,CZ01,cDXHP,0.0,18699769677.96,1088383476463.4,0.0,18699769677.96,1088383476463.4
ECC,CZ01,cPTAC,0.0,0.0,1076871103525.02,0.0,0.0,1084064121737.19
ECC,CZ01,cPVVG,41915247171.64,0.0,3638873613.91,75312566818.55,0.0,1076222172054.46
ECC,CZ02,cDXGF,95613163767.19,0.0,1408979867919.3,95613163767.19,0.0,1408979867919.3
ECC,CZ02,cDXHP,0.0,24897534579.25,1411544332905.61,0.0,24897534579.25,1411544332905.61
ECC,CZ02,cPTAC,0.0,0.0,1406940561235.24,0.0,0.0,1406940561235.24
ECC,CZ02,cPVVG,66557980065.33,0.0,18652185459.88,99030343665.89,0.0,1396717708782.86
ECC,CZ03,cDXGF,46026533401.22,0.0,1340894399390.62,46026533401.22,0.0,1340915098558.94
ECC,CZ03,cDXHP,0.0,11391552748.33,1346495558206.97,0.0,11391552748.33,1346495558206.97
ECC,CZ03,cPTAC,0.0,0.0,1339872958831.37,0.0,0.0,1339893657999.7
ECC,CZ03,cPVVG,31387268587.08,0.0,14507198012.41,47701774898.89,0.0,1328874091701.4
ECC,CZ04,cDXGF,78416085214.04,0.0,1615257816476.36,78416085214.04,0.0,1615257816476.36
ECC,CZ04,cDXHP,0.0,20691897209.37,1618876355626.45,0.0,20691897209.37,1618876355626.45
ECC,CZ04,cPTAC,0.0,0.0,1614046167725.05,0.0,0.0,1614046167725.05
ECC,CZ04,cPVVG,58612468472.52,0.0,34194849912.61,81316638979.5,0.0,1601762043492.83
ECC,CZ05,cDXGF,33587866944.65,0.0,1372714839957.58,33587866944.65,0.0,1372714839957.58
ECC,CZ05,cDXHP,0.0,8401389392.96,1378779588327.92,0.0,8401389392.96,1378779588327.92
ECC,CZ05,cPTAC,0.0,0.0,1372076051931.33,0.0,0.0,1372076051931.33
ECC,CZ05,cPVVG,23032316022.43,0.0,19286700389.27,34798767789.24,0.0,1360420167692.1
ECC,CZ06,cDXGF,3028918414.42,0.0,1546549337194.05,3028918414.42,0.0,1565399889691.95
ECC,CZ06,cDXHP,0.0,719121859.98,1574975691216.76,0.0,719121859.98,1574975691216.76
ECC,CZ06,cPTAC,0.0,0.0,1546397771397.51,0.0,0.0,1565248321564.41
ECC,CZ06,cPVVG,474047234.63,0.0,28633520274.97,3142747660.53,0.0,1552926107419.93
ECC,CZ07,cDXGF,2196068170.66,0.0,1554521961908.19,2196068170.66,0.0,1558493770518.64
ECC,CZ07,cDXHP,0.0,520798733.86,1565657121064.05,0.0,520798733.86,1565657121064.05
ECC,CZ07,cPTAC,0.0,0.0,1554414230898.42,0.0,0.0,1558386039399.13
ECC,CZ07,cPVVG,0.0,0.0,26430739730.63,2279229679.11,0.0,1545820641949.54
ECC,CZ08,cDXGF,4581966369.61,0.0,1771649334226.45,4581966369.61,0.0,1771649334226.45
ECC,CZ08,cDXHP,0.0,1123936399.69,1774464210973.46,0.0,1123936399.69,1774464210973.46
ECC,CZ08,cPTAC,0.0,0.0,1771421468306.45,0.0,0.0,1771421468306.45
ECC,CZ08,cPVVG,861228062.12,0.0,41925539523.82,4751180631.93,0.0,1757717597847.77
ECC,CZ09,cDXGF,12313723032.58,0.0,1784753444422.21,12313723032.58,0.0,1784753444422.21
ECC,CZ09,cDXHP,0.0,3099635448.37,1786154601191.5,0.0,3099635448.37,1786154601191.5
ECC,CZ09,cPTAC,0.0,0.0,1784321168516.26,0.0,0.0,1784321168516.26
ECC,CZ09,cPVVG,5825775890.5,0.0,48043485916.97,12791342152.64,0.0,1770231046620.96
ECC,CZ10,cDXGF,16555231712.2,0.0,1788700319405.22,16555231712.2,0.0,1788700319405.22
ECC,CZ10,cDXHP,0.0,4160337057.15,1788664099699.83,0.0,4160337057.15,1788664099699.83
ECC,CZ10,cPTAC,0.0,0.0,1788167497651.91,0.0,0.0,1788167497651.91
ECC,CZ10,cPVVG,8115729277.6,0.0,42950495581.97,17189682470.65,0.0,1774261504268.54
ECC,CZ11,cDXGF,109483082228.14,0.0,1759052961213.83,109483082228.14,0.0,1759052961213.83
ECC,CZ11,cDXHP,0.0,29011746877.14,1763002657538.25,0.0,29011746877.14,1763002657538.25
ECC,CZ11,cPTAC,0.0,0.0,1757352230920.37,0.0,0.0,1757352230920.37
ECC,CZ11,cPVVG,82147489039.34,0.0,66431664700.42,113612608207.7,0.0,1744607168878.56
ECC,CZ12,cDXGF,102932277117.98,0.0,1590191115421.07,102932277117.98,0.0,1590191115421.07
ECC,CZ12,cDXHP,0.0,26657012579.35,1593229075866.56,0.0,26657012579.35,1593229075866.56
ECC,CZ12,cPTAC,0.0,0.0,1588650699437.0,0.0,0.0,1588650699437.0
ECC,CZ12,cPVVG,81434782492.78,0.0,34536218264.1,106743679548.37,0.0,1577115176475.61
ECC,CZ13,cDXGF,93392287472.58,0.0,1848071986386.35,93392287472.58,0.0,1848071986386.35
ECC,CZ13,cDXHP,0.0,24199246803.98,1850950904091.41,0.0,24199246803.98,1850950904091.41
ECC,CZ13,cPTAC,0.0,0.0,1846830019955.5,0.0,0.0,1846830019955.5
ECC,CZ13,cPVVG,79498922545.01,0.0,67656105035.38,97325855325.85,0.0,1833305094308.78
ECC,CZ14,cDXGF,56275730176.28,0.0,1799309207789.89,56275730176.28,0.0,1799399330797.6
ECC,CZ14,cDXHP,0.0,15547957795.78,1805288459594.13,0.0,15547957795.78,1805288459594.13
ECC,CZ14,cPTAC,0.0,0.0,1798432521444.74,0.0,0.0,1798522644452.45
ECC,CZ14,cPVVG,41989974279.66,0.0,51649999171.05,58524333969.98,0.0,1784272338087.97
ECC,CZ15,cDXGF,4337590888.39,0.0,2402084018611.25,4337590888.39,0.0,2402084018611.25
ECC,CZ15,cDXHP,0.0,1116085237.15,2402318999001.08,0.0,1116085237.15,2402318999001.08
ECC,CZ15,cPTAC,0.0,0.0,2402036485651.24,0.0,0.0,2402036485651.24
