Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Asm,CZ01,cDXGF,2513540691.39,0.0,372783911115.21,2513540691.39,0.0,372783911115.21
Asm,CZ01,cDXHP,0.0,683917700.13,443413339661.76,0.0,683917700.13,443413339661.76
Asm,CZ01,cPTAC,0.0,0.0,372020969806.29,0.0,0.0,372020969806.29
Asm,CZ01,cPVVG,0.0,0.0,0.0,2576705320.83,0.0,369013606968.85
Asm,CZ02,cDXGF,1887340360.16,0.0,608371908986.31,1887340360.16,0.0,609620832857.89
Asm,CZ02,cDXHP,0.0,530895733.66,624306517565.67,0.0,530895733.66,624306517565.67
Asm,CZ02,cPTAC,0.0,0.0,607729839216.21,0.0,0.0,608978763087.79
Asm,CZ02,cPVVG,0.0,0.0,0.0,1942199727.56,0.0,604098895372.53
Asm,CZ03,cDXGF,479875179.98,0.0,535940645237.21,479875179.98,0.0,536276799777.18
Asm,CZ03,cDXHP,0.0,120091432.35,582372808732.45,0.0,120091432.35,582372808732.45
Asm,CZ03,cPTAC,0.0,0.0,535718290330.77,0.0,0.0,536054444870.74
Asm,CZ03,cPVVG,0.0,0.0,0.0,495174257.99,0.0,531145571483.86
Asm,CZ04,cDXGF,1199465122.54,0.0,729226987618.7,1199465122.54,0.0,736055829009.46
Asm,CZ04,cDXHP,0.0,340531864.61,732342345056.73,0.0,340531864.61,737293211393.14
Asm,CZ04,cPTAC,0.0,0.0,728801489017.08,0.0,0.0,735630330407.85
Asm,CZ04,cPVVG,0.0,0.0,0.0,1238447759.23,0.0,729696353815.96
Asm,CZ05,cDXGF,280294780.4,0.0,551445176027.27,280294780.4,0.0,552143180292.58
Asm,CZ05,cDXHP,0.0,71506833.8,597924527699.86,0.0,71506833.8,597924527699.86
Asm,CZ05,cPTAC,0.0,0.0,551310403453.64,0.0,0.0,552008407718.95
Asm,CZ05,cPVVG,0.0,0.0,0.0,288971683.79,0.0,546800887908.45
Asm,CZ06,cDXGF,15834826.0,0.0,699195932905.62,15834826.0,0.0,701034384379.89
Asm,CZ06,cDXHP,0.0,3881279.41,749199754954.96,0.0,3881279.41,749199754954.96
Asm,CZ06,cPTAC,0.0,0.0,699181321198.15,0.0,0.0,701019772672.42
Asm,CZ06,cPVVG,0.0,0.0,0.0,16486937.9,0.0,694213050570.16
Asm,CZ07,cDXGF,916795.66,0.0,703945572531.19,916795.66,0.0,705423943974.33
Asm,CZ07,cDXHP,0.0,231496.63,745564577710.1,0.0,231496.63,745564577710.1
Asm,CZ07,cPTAC,0.0,0.0,703942079105.13,0.0,0.0,705420450548.28
Asm,CZ07,cPVVG,0.0,0.0,0.0,955200.45,0.0,698557412344.8
Asm,CZ08,cDXGF,20983030.53,0.0,831275061656.08,20983030.53,0.0,836470110503.77
Asm,CZ08,cDXHP,0.0,5148961.72,839714245177.69,0.0,5148961.72,842132417938.4
Asm,CZ08,cPTAC,0.0,0.0,831256141719.38,0.0,0.0,836451190567.06
Asm,CZ08,cPVVG,0.0,0.0,7348621.14,21829238.65,0.0,828909310531.24
Asm,CZ09,cDXGF,92905835.31,0.0,816792331975.85,92905835.31,0.0,824575948651.01
Asm,CZ09,cDXHP,0.0,23776453.73,819142819849.59,0.0,23776453.73,826181600132.71
Asm,CZ09,cPTAC,0.0,0.0,816733954915.98,0.0,0.0,824517571591.14
Asm,CZ09,cPVVG,0.0,0.0,17503125.51,96176754.83,0.0,817105591098.71
Asm,CZ10,cDXGF,33669838.71,0.0,851004765224.84,33669838.71,0.0,859049150141.91
Asm,CZ10,cDXHP,0.0,8665495.66,851094258119.28,0.0,8665495.66,859119051255.58
Asm,CZ10,cPTAC,0.0,0.0,850968905679.1,0.0,0.0,859013290596.17
Asm,CZ10,cPVVG,0.0,0.0,15092092.56,34914659.29,0.0,851397390947.85
Asm,CZ11,cDXGF,2799069414.15,0.0,826838613159.56,2799069414.15,0.0,843798534903.83
Asm,CZ11,cDXHP,0.0,777691446.28,826898234982.26,0.0,777691446.28,843858156740.12
Asm,CZ11,cPTAC,0.0,0.0,816274765857.21,0.0,0.0,833234687601.48
Asm,CZ11,cPVVG,0.0,0.0,206863786.75,2893426690.32,0.0,836811543015.15
Asm,CZ12,cDXGF,1733007020.23,0.0,735607756604.24,1733007020.23,0.0,737043838112.66
Asm,CZ12,cDXHP,0.0,477142640.68,737853749914.06,0.0,477142640.68,739306280532.7
Asm,CZ12,cPTAC,0.0,0.0,735071358355.83,0.0,0.0,736507439864.25
Asm,CZ12,cPVVG,0.0,0.0,0.0,1787994649.62,0.0,730622697824.58
Asm,CZ13,cDXGF,1053620141.49,0.0,872691513228.31,1053620141.49,0.0,883210801232.84
Asm,CZ13,cDXHP,0.0,281333333.48,872902506226.76,0.0,281333333.48,883421794276.94
Asm,CZ13,cPTAC,0.0,0.0,872331311607.51,0.0,0.0,882850599612.05
Asm,CZ13,cPVVG,0.0,0.0,311816650.42,1089891798.8,0.0,875774192880.1
Asm,CZ14,cDXGF,975245417.39,0.0,810693873918.8,975245417.39,0.0,811968362148.81
Asm,CZ14,cDXHP,0.0,303175932.69,810207766270.32,0.0,303175932.69,811284355395.06
Asm,CZ14,cPTAC,0.0,0.0,810358846051.55,0.0,0.0,811633334281.57
Asm,CZ14,cPVVG,0.0,0.0,164613898.21,1009002913.25,0.0,804619561070.31
Asm,CZ15,cDXGF,18755450.13,0.0,1094699066986.66,18755450.13,0.0,1264705928468.47
Asm,CZ15,cDXHP,0.0,4972601.21,1094699043546.08,0.0,4972601.21,1264705905027.89
Asm,CZ15,cPTAC,0.0,0.0,1094678941760.22,0.0,0.0,1264685803242.03
Asm,CZ15,cPVVG,0.0,0.0,3012123628.54,19548948.75,0.0,1255707376628.94
Asm,CZ16,cDXGF,10541149689.94,0.0,483061773645.98,10541149689.94,0.0,483061773645.98
Asm,CZ16,cDXHP,0.0,3445172754.46,542181849360.63,0.0,3445172754.46,542181849360.63
Asm,CZ16,cPTAC,0.0,0.0,473408326854.22,0.0,0.0,473408326854.22
Asm,CZ16,cPVVG,0.0,0.0,4158116.99,10964863879.52,0.0,477760875274.5
