Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Eun,CZ01,cDXGF,114485323479.96,0.0,2776727258591.95,114485323479.96,0.0,2778228007953.07
Eun,CZ01,cDXHP,0.0,33785367928.57,3031840987316.06,0.0,35313508641.26,3031840987316.06
Eun,CZ01,cPTAC,0.0,0.0,2723716266689.88,0.0,0.0,2725217003186.71
Eun,CZ01,cPVVG,1333436142.2,0.0,6341755985.09,113522950163.06,0.0,1310757592349.25
Eun,CZ02,cDXGF,93721389037.67,0.0,3798413637621.08,93721389037.67,0.0,3802821744246.95
Eun,CZ02,cDXHP,0.0,28654718764.28,3939329966077.02,0.0,28654718764.28,3939329966077.02
Eun,CZ02,cPTAC,0.0,0.0,3751742116026.49,0.0,0.0,3756150220703.63
Eun,CZ02,cPVVG,5250337368.93,0.0,17372851656.59,93982413252.57,0.0,1760040104993.4
Eun,CZ03,cDXGF,46464712759.93,0.0,3573309027352.62,46464712759.93,0.0,3573503293430.86
Eun,CZ03,cDXHP,0.0,11927581611.72,3744343635542.24,0.0,11927581611.72,3744343635542.24
Eun,CZ03,cPTAC,0.0,0.0,3551263090192.85,0.0,0.0,3551457356271.09
Eun,CZ03,cPVVG,866064728.1,0.0,15014410081.65,46736367198.39,0.0,1659739937604.65
Eun,CZ04,cDXGF,82482731099.29,0.0,4312757109974.74,82482731099.29,0.0,4325154386169.29
Eun,CZ04,cDXHP,0.0,25471933727.71,4401526618644.71,0.0,25471933727.71,4403501299374.29
Eun,CZ04,cPTAC,0.0,0.0,4271327885462.32,0.0,0.0,4283855986547.45
Eun,CZ04,cPVVG,7016405864.93,0.0,26394854492.36,83013294250.67,0.0,1981053886724.37
Eun,CZ05,cDXGF,38670393000.32,0.0,3673422008646.29,38670393000.32,0.0,3677175520774.53
Eun,CZ05,cDXHP,0.0,10766260568.59,3870630572756.56,0.0,10766260568.59,3870630572756.56
Eun,CZ05,cPTAC,0.0,0.0,3653075184895.23,0.0,0.0,3656828681262.8
Eun,CZ05,cPVVG,1317251499.74,0.0,17633519750.34,38746289531.17,0.0,1700431671610.5
Eun,CZ06,cDXGF,6310139249.73,0.0,4253237089143.07,6310139249.73,0.0,4310790481015.73
Eun,CZ06,cDXHP,0.0,1511914940.83,4443860853706.92,0.0,1511914940.83,4446854347930.52
Eun,CZ06,cPTAC,0.0,0.0,4248995185587.05,0.0,0.0,4306548529416.98
Eun,CZ06,cPVVG,0.0,0.0,21333770992.36,6433770674.59,0.0,1976408508165.95
Eun,CZ07,cDXGF,2976997122.69,0.0,4281459081379.65,2976997122.69,0.0,4306514201230.49
Eun,CZ07,cDXHP,0.0,712000467.04,4424799819663.32,0.0,712000467.04,4427264437724.66
Eun,CZ07,cPTAC,0.0,0.0,4278645257717.92,0.0,0.0,4303700373909.98
Eun,CZ07,cPVVG,0.0,0.0,17506755294.2,3037511268.3,0.0,1973849670619.05
Eun,CZ08,cDXGF,9153838878.78,0.0,4853355705379.24,9153838878.78,0.0,4877444681362.05
Eun,CZ08,cDXHP,0.0,2264093204.4,4931207508557.0,0.0,2264093204.4,4940490270701.99
Eun,CZ08,cPTAC,0.0,0.0,4846456181051.31,0.0,0.0,4870545156464.43
Eun,CZ08,cPVVG,0.0,0.0,27231086071.14,9323536277.27,0.0,2225426025720.52
Eun,CZ09,cDXGF,18382806553.79,0.0,4813747716912.29,18382806553.79,0.0,4822887953025.98
Eun,CZ09,cDXHP,0.0,4674367704.39,4861475064205.51,0.0,4674367704.39,4864293064053.94
Eun,CZ09,cPTAC,0.0,0.0,4802831250738.49,0.0,0.0,4811971486838.08
Eun,CZ09,cPVVG,30670055.45,0.0,30256945614.59,18716351773.27,0.0,2196182305781.73
Eun,CZ10,cDXGF,11326127625.21,0.0,4865322950397.67,11326127625.21,0.0,4872254002623.6
Eun,CZ10,cDXHP,0.0,2977329040.04,4887442110210.86,0.0,2977329040.04,4891265074063.82
Eun,CZ10,cPTAC,0.0,0.0,4856827661220.92,0.0,0.0,4863758713446.85
Eun,CZ10,cPVVG,27458005.11,0.0,23782021068.7,11477689330.81,0.0,2226739227929.65
Eun,CZ11,cDXGF,113577762538.43,0.0,4728541645885.27,113577762538.43,0.0,4733954242926.79
Eun,CZ11,cDXHP,0.0,32805556242.46,4772295848474.54,0.0,32805556242.46,4773036267696.27
Eun,CZ11,cPTAC,0.0,0.0,4667802963705.16,0.0,0.0,4673215560746.68
Eun,CZ11,cPVVG,14539620010.54,0.0,38476010362.91,114895551315.9,0.0,2163927848603.98
Eun,CZ12,cDXGF,75475735479.43,0.0,4306737115983.73,75475735479.43,0.0,4308354473911.44
Eun,CZ12,cDXHP,0.0,21495512385.2,4398564370334.54,0.0,21495512385.2,4398564370334.54
Eun,CZ12,cPTAC,0.0,0.0,4266349171562.81,0.0,0.0,4267966529374.46
Eun,CZ12,cPVVG,3099979990.68,0.0,25060094223.64,76108409638.64,0.0,1980364711983.39
Eun,CZ13,cDXGF,57272716969.99,0.0,4931650768205.18,57272716969.99,0.0,4936200617169.72
Eun,CZ13,cDXHP,0.0,15557295531.32,4977252234826.51,0.0,15557295531.32,4979401442734.81
Eun,CZ13,cPTAC,0.0,0.0,4896315111859.47,0.0,0.0,4900864960824.0
Eun,CZ13,cPVVG,825706103.39,0.0,37385724737.82,58072888478.37,0.0,2239587098496.96
Eun,CZ14,cDXGF,67833970664.82,0.0,4640000374560.9,67833970664.82,0.0,4653353158739.43
Eun,CZ14,cDXHP,0.0,23317273257.05,4702127399344.96,0.0,23317273257.05,4702611923465.7
Eun,CZ14,cPTAC,0.0,0.0,4601114435367.33,0.0,0.0,4614467220131.43
Eun,CZ14,cPVVG,2812346295.86,0.0,33153869849.77,68203607633.24,0.0,2113525271222.02
Eun,CZ15,cDXGF,5232622441.39,0.0,6501420501848.24,5232622441.39,0.0,6545818940323.74
Eun,CZ15,cDXHP,0.0,1379218309.38,6503778694277.48,0.0,1379218309.38,6547061804268.17
Eun,CZ15,cPTAC,0.0,0.0,6497335230527.12,0.0,0.0,6541733669164.28
Eun,CZ15,cPVVG,126606687.2,0.0,62046932677.55,5331588940.4,0.0,2936335941505.3
Eun,CZ16,cDXGF,232413470934.55,0.0,3329394302791.4,232413470934.55,0.0,3330122481473.2
Eun,CZ16,cDXHP,0.0,81244251659.33,3454475891987.81,0.0,81365810990.77,3454475891987.81
Eun,CZ16,cPTAC,0.0,0.0,3240692351291.06,0.0,0.0,3241420530298.62
Eun,CZ16,cPVVG,23699193803.95,0.0,17293206464.94,235418246379.46,0.0,1523722488283.87
