Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
RFF,CZ01,cDXGF,7409707564.23,0.0,18736441222.82,7409707564.23,0.0,18740931756.05
RFF,CZ01,cDXHP,0.0,1865253281.17,18726499187.35,0.0,1867504448.97,18726499187.35
RFF,CZ01,cPTAC,0.0,0.0,18594593587.1,0.0,0.0,18599084118.41
RFF,CZ01,cPVVG,17156607.91,0.0,940085.22,7630857795.01,0.0,18505815435.11
RFF,CZ02,cDXGF,6952454735.46,0.0,31719166255.26,6952454735.46,0.0,31719166255.26
RFF,CZ02,cDXHP,0.0,1779205669.74,31996035706.6,0.0,1782960544.51,31996035706.6
RFF,CZ02,cPTAC,0.0,0.0,31596678179.16,0.0,0.0,31596678179.16
RFF,CZ02,cPVVG,104031709.66,0.0,28339102.51,7165242348.17,0.0,31391506140.5
RFF,CZ03,cDXGF,3337129093.31,0.0,29803779856.78,3337129093.31,0.0,29803779856.78
RFF,CZ03,cDXHP,0.0,816432036.57,29888356716.67,0.0,816432036.57,29888356716.67
RFF,CZ03,cPTAC,0.0,0.0,29730628724.87,0.0,0.0,29730628724.87
RFF,CZ03,cPVVG,1462598.06,0.0,25937940.02,3437785601.72,0.0,29462508384.32
RFF,CZ04,cDXGF,5045506398.92,0.0,39902349836.66,5045506398.92,0.0,39912300986.52
RFF,CZ04,cDXHP,0.0,1318819920.8,40323285363.75,0.0,1319435795.84,40325781365.92
RFF,CZ04,cPTAC,0.0,0.0,39802914681.45,0.0,0.0,39812865831.3
RFF,CZ04,cPVVG,61791130.39,0.0,50416142.19,5212893753.65,0.0,39548158188.77
RFF,CZ05,cDXGF,2520710582.49,0.0,31247004743.25,2520710582.49,0.0,31322972628.81
RFF,CZ05,cDXHP,0.0,627486635.71,31346500855.85,0.0,627486635.71,31346500855.85
RFF,CZ05,cPTAC,0.0,0.0,31185107369.67,0.0,0.0,31261075245.96
RFF,CZ05,cPVVG,5963990.41,0.0,20162033.15,2595258887.97,0.0,30961750777.74
RFF,CZ06,cDXGF,586722956.31,0.0,39067560059.89,586722956.31,0.0,39204630057.15
RFF,CZ06,cDXHP,0.0,139949305.91,39204122457.91,0.0,139949305.91,39205924452.65
RFF,CZ06,cPTAC,0.0,0.0,39049075757.38,0.0,0.0,39186145753.28
RFF,CZ06,cPVVG,0.0,0.0,47119805.57,610024157.55,0.0,38812780494.69
RFF,CZ07,cDXGF,424451167.88,0.0,38179563929.01,424451167.88,0.0,38197489757.9
RFF,CZ07,cDXHP,0.0,100676005.06,38241153650.8,0.0,100676005.06,38241748789.43
RFF,CZ07,cPTAC,0.0,0.0,38165959584.25,0.0,0.0,38183885412.91
RFF,CZ07,cPVVG,0.0,0.0,28942952.3,441414027.72,0.0,37803742528.84
RFF,CZ08,cDXGF,830076067.34,0.0,45363214616.97,830076067.34,0.0,45375895753.29
RFF,CZ08,cDXHP,0.0,202145019.01,45606657357.43,0.0,202145019.01,45611428119.25
RFF,CZ08,cPTAC,0.0,0.0,45338986030.37,0.0,0.0,45351667166.69
RFF,CZ08,cPVVG,274983.94,0.0,67168191.9,864714380.21,0.0,44949857601.94
RFF,CZ09,cDXGF,1405036821.82,0.0,47059094377.06,1405036821.82,0.0,47069379171.13
RFF,CZ09,cDXHP,0.0,347159141.9,47264062970.66,0.0,347159141.9,47274347753.36
RFF,CZ09,cPTAC,0.0,0.0,47028385110.62,0.0,0.0,47038669904.69
RFF,CZ09,cPVVG,2205505.48,0.0,91969268.55,1464707029.43,0.0,46622389425.07
