Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
Rt3,CZ01,cDXGF,116810580914.29,0.0,1009765940964.71,116810580914.29,0.0,1009806712876.0
Rt3,CZ01,cDXHP,0.0,29167571676.72,1002858523547.46,0.0,29167571676.72,1002858523547.46
Rt3,CZ01,cPTAC,0.0,0.0,1004343866823.39,0.0,0.0,1004384638256.05
Rt3,CZ01,cPVVG,220220842.27,0.0,0.0,125385740371.53,0.0,1001749814865.42
Rt3,CZ02,cDXGF,156464254603.99,0.0,1249378687417.54,156464254603.99,0.0,1249378687417.54
Rt3,CZ02,cDXHP,0.0,39921311990.38,1246983917674.18,0.0,39921311990.38,1246983917674.18
Rt3,CZ02,cPTAC,0.0,0.0,1243506664480.61,0.0,0.0,1243506664480.61
Rt3,CZ02,cPVVG,3833105368.24,0.0,121625907.22,170065777172.89,0.0,1255240084630.41
Rt3,CZ03,cDXGF,92498233594.45,0.0,1170511170218.56,92498233594.45,0.0,1170511170218.56
Rt3,CZ03,cDXHP,0.0,22319948610.27,1165857172502.91,0.0,22319948610.27,1165857172502.91
Rt3,CZ03,cPTAC,0.0,0.0,1166836756272.21,0.0,0.0,1166836756272.21
Rt3,CZ03,cPVVG,312069995.45,0.0,1959322.89,99509841483.29,0.0,1171916322087.35
Rt3,CZ04,cDXGF,145161821432.86,0.0,1421987288152.67,145161821432.86,0.0,1422179524872.75
Rt3,CZ04,cDXHP,0.0,37725710945.34,1422137689785.55,0.0,37725710945.34,1422217788284.51
Rt3,CZ04,cPTAC,0.0,0.0,1416561827953.55,0.0,0.0,1416754064668.38
Rt3,CZ04,cPVVG,4425858363.37,0.0,247535667.39,157937879250.23,0.0,1435752055341.66
Rt3,CZ05,cDXGF,93407492883.36,0.0,1191065751346.85,93407492883.36,0.0,1191229245873.75
Rt3,CZ05,cDXHP,0.0,22858039677.79,1185188560041.05,0.0,22858039677.79,1185188560041.05
Rt3,CZ05,cPTAC,0.0,0.0,1187143215191.91,0.0,0.0,1187306709307.22
Rt3,CZ05,cPVVG,448957879.76,0.0,0.0,99892064253.76,0.0,1194605237931.69
Rt3,CZ06,cDXGF,28024408186.77,0.0,1356781261154.9,28024408186.77,0.0,1360055317825.7
Rt3,CZ06,cDXHP,0.0,6576252003.28,1355099078340.82,0.0,6576252003.28,1355405825417.97
Rt3,CZ06,cPTAC,0.0,0.0,1355776052008.01,0.0,0.0,1359050101107.59
Rt3,CZ06,cPVVG,0.0,0.0,7453028.51,29996647806.33,0.0,1375318367432.16
Rt3,CZ07,cDXGF,26735655062.08,0.0,1375042729209.57,26735655062.08,0.0,1376140056625.22
Rt3,CZ07,cDXHP,0.0,6229537477.47,1372401868250.4,0.0,6229537477.47,1372401868250.4
Rt3,CZ07,cPTAC,0.0,0.0,1374142252201.86,0.0,0.0,1375239576410.8
Rt3,CZ07,cPVVG,0.0,0.0,16333424.25,28606451744.73,0.0,1388808121117.02
Rt3,CZ08,cDXGF,33421521644.61,0.0,1539123062741.23,33421521644.61,0.0,1539979644985.8
Rt3,CZ08,cDXHP,0.0,7996509620.14,1539655204530.24,0.0,7996509620.14,1539941495895.84
Rt3,CZ08,cPTAC,0.0,0.0,1537898843282.99,0.0,0.0,1538755425523.48
Rt3,CZ08,cPVVG,35625105.05,0.0,128581965.21,35902322621.88,0.0,1559258926600.67
Rt3,CZ09,cDXGF,47219118037.45,0.0,1545309765915.56,47219118037.45,0.0,1546014332702.38
Rt3,CZ09,cDXHP,0.0,11486349641.87,1545279199785.54,0.0,11486349641.87,1545520026377.33
Rt3,CZ09,cPTAC,0.0,0.0,1543611197793.22,0.0,0.0,1544315764546.75
Rt3,CZ09,cPVVG,345974833.33,0.0,146050092.26,50859134368.54,0.0,1565961747623.69
Rt3,CZ10,cDXGF,75963637765.58,0.0,1625727307942.95,75963637765.58,0.0,1626659236038.99
Rt3,CZ10,cDXHP,0.0,18461134273.72,1626448926344.68,0.0,18461134273.72,1627156019724.16
Rt3,CZ10,cPTAC,0.0,0.0,1623317785197.5,0.0,0.0,1624249713249.52
Rt3,CZ10,cPVVG,2018439887.06,0.0,239887931.79,81951841004.86,0.0,1651989683846.05
Rt3,CZ11,cDXGF,141340694848.87,0.0,1553419972258.74,141340694848.87,0.0,1553419972258.74
Rt3,CZ11,cDXHP,0.0,36150021796.04,1557448301550.48,0.0,36150021796.04,1557448301550.48
Rt3,CZ11,cPTAC,0.0,0.0,1548923957631.68,0.0,0.0,1548923957631.68
Rt3,CZ11,cPVVG,5114984751.74,0.0,1176191401.1,154622055836.4,0.0,1574458670544.5
Rt3,CZ12,cDXGF,126046979439.49,0.0,1413536385327.09,126046979439.49,0.0,1413536385327.09
Rt3,CZ12,cDXHP,0.0,31985348569.49,1414977006369.26,0.0,31985348569.49,1414977006369.26
Rt3,CZ12,cPTAC,0.0,0.0,1409101389849.41,0.0,0.0,1409101389849.41
Rt3,CZ12,cPVVG,2722696315.85,0.0,387617330.46,137667274752.25,0.0,1428674342907.86
Rt3,CZ13,cDXGF,96442985456.54,0.0,1626847300361.13,96442985456.54,0.0,1626847300361.13
Rt3,CZ13,cDXHP,0.0,24379225379.88,1630506791524.4,0.0,24379225379.88,1630506791524.4
Rt3,CZ13,cPTAC,0.0,0.0,1623729401881.19,0.0,0.0,1623729401881.19
Rt3,CZ13,cPVVG,1239476630.2,0.0,1405419107.24,105132296819.97,0.0,1650428245979.55
Rt3,CZ14,cDXGF,83640474062.77,0.0,1562788764356.66,83640474062.77,0.0,1562788764356.66
Rt3,CZ14,cDXHP,0.0,22589950066.97,1563975698858.13,0.0,22589950066.97,1563975698858.13
Rt3,CZ14,cPTAC,0.0,0.0,1559439835165.69,0.0,0.0,1559439835165.69
Rt3,CZ14,cPVVG,1825782110.81,0.0,248700885.0,90590843551.39,0.0,1582063920713.08
Rt3,CZ15,cDXGF,10437261754.67,0.0,2080886963539.34,10437261754.67,0.0,2080886963539.34
Rt3,CZ15,cDXHP,0.0,2594949416.98,2080909729597.15,0.0,2594949416.98,2080909729597.15
Rt3,CZ15,cPTAC,0.0,0.0,2080444086952.59,0.0,0.0,2080444086952.59
Rt3,CZ15,cPVVG,27643354.14,0.0,6121701238.12,11124821196.59,0.0,2122897799919.37
Rt3,CZ16,cDXGF,208270949099.01,0.0,1206617622499.35,208270949099.01,0.0,1206617622499.35
Rt3,CZ16,cDXHP,0.0,58957063029.78,1194026291492.11,0.0,58957063029.78,1194026291492.11
Rt3,CZ16,cPTAC,0.0,0.0,1199196730365.75,0.0,0.0,1199196730365.75
Rt3,CZ16,cPVVG,14182500550.33,0.0,131566301.94,227214467438.78,0.0,1209261323885.71
