Building Type,Climate Zone,System Type,Heating Gas Energy,Heating Electricity Energy,Cooling Energy,Heating Gas Total Energy,Heating Electricity Total Energy,Cooling Total Energy
SCn,CZ01,cDXGF,2278578386719.79,0.0,206471106384.39,2293777993656.17,0.0,206471106384.39
SCn,CZ01,cDXHP,0.0,475661919838.09,208087626489.03,0.0,531150474329.93,208087626489.03
SCn,CZ01,cPTAC,0.0,0.0,202830147586.42,0.0,0.0,202830147586.42
SCn,CZ01,cPVVG,23020377507.23,0.0,0.0,2293818157496.52,0.0,191835069752.18
SCn,CZ02,cDXGF,1431623598295.1,0.0,869909654075.57,1447614412979.47,0.0,869909654075.57
SCn,CZ02,cDXHP,0.0,298637952619.4,869728637737.48,0.0,341834776785.24,869728637737.48
SCn,CZ02,cPTAC,0.0,0.0,860605016193.08,0.0,0.0,860605016193.08
SCn,CZ02,cPVVG,32049633889.36,0.0,0.0,1447639913607.17,0.0,818088169218.2
SCn,CZ03,cDXGF,948521787265.26,0.0,629354177379.6,961788073570.35,0.0,629354177379.6
SCn,CZ03,cDXHP,0.0,198007999176.24,639018639463.8,0.0,216648869890.54,639018639463.8
SCn,CZ03,cPTAC,0.0,0.0,625193554271.65,0.0,0.0,625193554271.65
SCn,CZ03,cPVVG,21765525478.49,0.0,0.0,961804989266.63,0.0,605793412224.97
SCn,CZ04,cDXGF,1110553306801.54,0.0,1315274554011.81,1118837925576.24,0.0,1315924812748.89
SCn,CZ04,cDXHP,0.0,239070021968.12,1315102591662.2,0.0,268975838944.73,1315752850387.78
SCn,CZ04,cPTAC,0.0,0.0,1306605405012.58,0.0,0.0,1307255663749.66
SCn,CZ04,cPVVG,31359760733.37,0.0,0.0,1118858398273.31,0.0,1272521144131.59
SCn,CZ05,cDXGF,716334992981.12,0.0,586000992813.9,730583624810.26,0.0,586000992813.9
SCn,CZ05,cDXHP,0.0,151070571306.22,590063625823.78,0.0,166370200174.21,590063625823.78
SCn,CZ05,cPTAC,0.0,0.0,576531608515.29,0.0,0.0,576531608515.29
SCn,CZ05,cPVVG,20626707998.56,0.0,0.0,730596802663.53,0.0,558540458457.29
SCn,CZ06,cDXGF,210872790553.54,0.0,1081210906152.53,218983006909.86,0.0,1089854427643.91
SCn,CZ06,cDXHP,0.0,43242634825.93,1096639070369.78,0.0,47628892536.91,1100561014289.69
SCn,CZ06,cPTAC,0.0,0.0,1075322225715.36,0.0,0.0,1083965747206.74
SCn,CZ06,cPVVG,4046159805.7,0.0,0.0,218987348240.81,0.0,1082669490008.4
SCn,CZ07,cDXGF,178244457895.38,0.0,1119035767126.72,189112561057.92,0.0,1120616502359.26
SCn,CZ07,cDXHP,0.0,38076368433.6,1129498062876.12,0.0,40752213493.83,1129498062876.12
SCn,CZ07,cPTAC,0.0,0.0,1113592608819.17,0.0,0.0,1115173344051.71
SCn,CZ07,cPVVG,1501305644.74,0.0,0.0,189116388190.92,0.0,1113277002454.39
SCn,CZ08,cDXGF,293253299001.67,0.0,1575054777103.62,303106385556.18,0.0,1583353633034.16
SCn,CZ08,cDXHP,0.0,65509902989.22,1574993147934.38,0.0,67744627839.96,1583292003974.52
SCn,CZ08,cPTAC,0.0,0.0,1566469345863.69,0.0,0.0,1574768201903.83
SCn,CZ08,cPVVG,6310894761.35,0.0,0.0,303112775432.98,0.0,1574002199628.77
SCn,CZ09,cDXGF,414109927293.11,0.0,1589605033731.17,430877448264.32,0.0,1604826930605.01
SCn,CZ09,cDXHP,0.0,91740387433.65,1589498392928.58,0.0,97234977805.44,1604720289802.42
SCn,CZ09,cPTAC,0.0,0.0,1577651826971.5,0.0,0.0,1592873723845.34
SCn,CZ09,cPVVG,16901774703.36,0.0,0.0,430886425845.33,0.0,1595229628935.94
SCn,CZ10,cDXGF,368464319649.84,0.0,1604434332496.38,384966024936.87,0.0,1644372109444.78
SCn,CZ10,cDXHP,0.0,80937078358.31,1604285516008.48,0.0,87222452816.67,1644223293156.95
SCn,CZ10,cPTAC,0.0,0.0,1593578045786.9,0.0,0.0,1633515822962.52
SCn,CZ10,cPVVG,15157964415.51,0.0,0.0,384973396180.52,0.0,1635900321171.27
SCn,CZ11,cDXGF,1474013216671.9,0.0,1692591855980.15,1490050034131.27,0.0,1739720992013.25
SCn,CZ11,cDXHP,0.0,328885068309.75,1692545717257.91,0.0,353099614027.13,1739674853291.01
SCn,CZ11,cPTAC,0.0,0.0,1688119928926.78,0.0,0.0,1735249064959.88
SCn,CZ11,cPVVG,40835726725.04,0.0,470041417.1,1490077677139.92,0.0,1731180368195.64
SCn,CZ12,cDXGF,1433944717872.63,0.0,1379997868848.6,1456966535973.07,0.0,1391486554802.3
SCn,CZ12,cDXHP,0.0,296292959957.37,1379913705070.42,0.0,338715258672.19,1391402391024.12
SCn,CZ12,cPTAC,0.0,0.0,1375637299842.5,0.0,0.0,1387125985796.2
SCn,CZ12,cPVVG,34374622174.02,0.0,0.0,1456992165167.98,0.0,1377185749359.44
SCn,CZ13,cDXGF,1238421442624.48,0.0,1972237735450.04,1250095253265.69,0.0,2014536221581.5
SCn,CZ13,cDXHP,0.0,282037980955.04,1972176571247.56,0.0,294577121842.85,2014475057379.01
SCn,CZ13,cPTAC,0.0,0.0,1967610883623.11,0.0,0.0,2009909369722.42
SCn,CZ13,cPVVG,24204282171.21,0.0,758182135.05,1250119144136.92,0.0,2004940578759.46
SCn,CZ14,cDXGF,1143690606937.36,0.0,1725863501261.3,1159717183150.65,0.0,1745823256103.95
SCn,CZ14,cDXHP,0.0,249002281389.38,1725674705739.27,0.0,287856373583.64,1745634460581.93
SCn,CZ14,cPTAC,0.0,0.0,1719881139364.07,0.0,0.0,1739840894186.93
SCn,CZ14,cPVVG,32712202088.24,0.0,0.0,1159739289661.69,0.0,1686011824083.55
SCn,CZ15,cDXGF,171940192594.52,0.0,2906719510406.79,182863506394.27,0.0,3108637373997.62
SCn,CZ15,cDXHP,0.0,38835346886.48,2906690742903.07,0.0,42608710903.75,3108608605526.78
SCn,CZ15,cPTAC,0.0,0.0,2902741372873.23,0.0,0.0,3104659235949.46
SCn,CZ15,cPVVG,17708605835.09,0.0,1058581541.95,182867728534.54,0.0,3094731487812.62
SCn,CZ16,cDXGF,2599793779615.2,0.0,836819816023.64,2608027589044.15,0.0,836819816023.64
SCn,CZ16,cDXHP,0.0,634357265507.64,840070120701.43,0.0,691447317277.02,840070120701.43
SCn,CZ16,cPTAC,0.0,0.0,828959223857.01,0.0,0.0,828959223857.01
SCn,CZ16,cPVVG,47637947245.68,0.0,0.0,2608085252094.6,0.0,774800461842.86
