Building Type,Measure,System Type,Run Type,Climate Zone,Average Temperature,Average Electric Energy
RtS,M1,cDXHP,Measure,CZ04,35.86611111111111,137020034.97260457
RtS,M1,cPTAC,Base,CZ04,35.86611111111111,135583928.97221363
RtS,M1,cPTAC,Measure,CZ04,35.86611111111111,135988241.30191848
RtS,M1,cPVVG,Base,CZ04,35.86611111111111,130042126.5062072
RtS,M1,cPVVG,Measure,CZ04,35.86611111111111,131658335.79296125
RtS,M2,cDXGF,Base,CZ04,35.86611111111111,127060994.44669673
RtS,M2,cDXGF,Measure,CZ04,35.86611111111111,126007474.49263927
RtS,M2,cDXHP,Base,CZ04,35.86611111111111,127250547.61567068
RtS,M2,cDXHP,Measure,CZ04,35.86611111111111,126153874.24135637
RtS,M2,cPTAC,Base,CZ04,35.86611111111111,127060994.44670057
RtS,M2,cPTAC,Measure,CZ04,35.86611111111111,126007474.49264373
RtS,M2,cPVVG,Base,CZ04,35.86611111111111,119200423.36147508
RtS,M2,cPVVG,Measure,CZ04,35.86611111111111,118441926.55619308
RtS,M3,cDXGF,Base,CZ04,35.86611111111111,130879127.06047177
RtS,M3,cDXGF,Measure,CZ04,35.86611111111111,118073607.48552793
RtS,M3,cDXHP,Base,CZ04,35.86611111111111,130028267.27094635
RtS,M3,cDXHP,Measure,CZ04,35.86611111111111,117091505.29162297
RtS,M3,cPTAC,Base,CZ04,35.86611111111111,130879127.03582567
RtS,M3,cPTAC,Measure,CZ04,35.86611111111111,118073607.48552589
RtS,M3,cPVVG,Base,CZ04,35.86611111111111,129640766.4237367
RtS,M3,cPVVG,Measure,CZ04,35.86611111111111,116902515.95662765
RtS,M4,cDXGF,Base,CZ04,35.86611111111111,135583908.14947966
RtS,M4,cDXGF,Measure,CZ04,35.86611111111111,135988236.0080673
RtS,M4,cDXHP,Base,CZ04,35.86611111111111,136581848.84549528
RtS,M4,cDXHP,Measure,CZ04,35.86611111111111,137019987.11341625
RtS,M4,cPTAC,Base,CZ04,35.86611111111111,135583908.1535528
RtS,M4,cPTAC,Measure,CZ04,35.86611111111111,135988236.0080645
RtS,M4,cPVVG,Base,CZ04,35.86611111111111,130042079.93779387
RtS,M4,cPVVG,Measure,CZ04,35.86611111111111,131658326.30742742
RtS,M5,cDXGF,Base,CZ04,35.86611111111111,141674366.50115743
RtS,M5,cDXGF,Measure,CZ04,35.86611111111111,127048471.40450044
RtS,M5,cDXHP,Base,CZ04,35.86611111111111,140077604.14854553
RtS,M5,cDXHP,Measure,CZ04,35.86611111111111,125392371.52479018
RtS,M5,cPTAC,Base,CZ04,35.86611111111111,141674366.47082764
RtS,M5,cPTAC,Measure,CZ04,35.86611111111111,127048471.40449499
RtS,M5,cPVVG,Base,CZ04,35.86611111111111,140646583.93080604
RtS,M5,cPVVG,Measure,CZ04,35.86611111111111,126081867.75556721
SCn,M1,cDXGF,Base,CZ04,35.86611111111111,2499317244.542345
SCn,M1,cDXGF,Measure,CZ04,35.86611111111111,2518521254.2761254
SCn,M1,cDXHP,Base,CZ04,35.86611111111111,2499317244.5423512
SCn,M1,cDXHP,Measure,CZ04,35.86611111111111,2518521254.2781477
SCn,M1,cPTAC,Base,CZ04,35.86611111111111,2499314901.6363707
SCn,M1,cPTAC,Measure,CZ04,35.86611111111111,2518521254.274571
SCn,M1,cPVVG,Base,CZ04,35.86611111111111,2270679890.61786
SCn,M1,cPVVG,Measure,CZ04,35.86611111111111,2274697240.1154475
SCn,M2,cDXGF,Base,CZ04,35.86611111111111,2240627435.2406516
SCn,M2,cDXGF,Measure,CZ04,35.86611111111111,2216951113.705736
SCn,M2,cDXHP,Base,CZ04,35.86611111111111,2240627435.316298
SCn,M2,cDXHP,Measure,CZ04,35.86611111111111,2216951113.704587
SCn,M2,cPTAC,Base,CZ04,35.86611111111111,2240627435.2408314
SCn,M2,cPTAC,Measure,CZ04,35.86611111111111,2216951113.704574
SCn,M2,cPVVG,Base,CZ04,35.86611111111111,2055612371.3946793
SCn,M2,cPVVG,Measure,CZ04,35.86611111111111,2049026757.4316936
SCn,M3,cDXGF,Base,CZ04,35.86611111111111,2372799980.5022616
SCn,M3,cDXGF,Measure,CZ04,35.86611111111111,2125341725.5540965
SCn,M3,cDXHP,Base,CZ04,35.86611111111111,2372799980.502345
SCn,M3,cDXHP,Measure,CZ04,35.86611111111111,2125341802.5737224
SCn,M3,cPTAC,Base,CZ04,35.86611111111111,2372799887.7174172
SCn,M3,cPTAC,Measure,CZ04,35.86611111111111,2125341725.554187
SCn,M3,cPVVG,Base,CZ04,35.86611111111111,2266108113.0935235
SCn,M3,cPVVG,Measure,CZ04,35.86611111111111,2027284480.195955
SCn,M4,cDXGF,Base,CZ04,35.86611111111111,2499317166.1985707
SCn,M4,cDXGF,Measure,CZ04,35.86611111111111,2518539011.567101
SCn,M4,cDXHP,Base,CZ04,35.86611111111111,2499317166.19857
SCn,M4,cDXHP,Measure,CZ04,35.86611111111111,2518539011.5682497
SCn,M4,cPTAC,Base,CZ04,35.86611111111111,2499314828.862729
SCn,M4,cPTAC,Measure,CZ04,35.86611111111111,2518539011.566197
SCn,M4,cPVVG,Base,CZ04,35.86611111111111,2270679890.642605
SCn,M4,cPVVG,Measure,CZ04,35.86611111111111,2274699394.913969
SCn,M5,cDXGF,Base,CZ04,35.86611111111111,2839905062.2974772
SCn,M5,cDXGF,Measure,CZ04,35.86611111111111,2510117410.696492
SCn,M5,cDXHP,Base,CZ04,35.86611111111111,2839905136.5558867
SCn,M5,cDXHP,Measure,CZ04,35.86611111111111,2510117410.6965513
SCn,M5,cPTAC,Base,CZ04,35.86611111111111,2839905062.2970805
SCn,M5,cPTAC,Measure,CZ04,35.86611111111111,2510117348.765222
SCn,M5,cPVVG,Base,CZ04,35.86611111111111,2562361367.9999347
SCn,M5,cPVVG,Measure,CZ04,35.86611111111111,2269929755.94054
Asm,M1,cDXGF,Base,CZ05,22.37611111111111,453659801.670988
Asm,M1,cDXGF,Measure,CZ05,22.37611111111111,469239986.9107437
Asm,M1,cDXHP,Base,CZ05,22.37611111111111,456066473.5771197
Asm,M1,cDXHP,Measure,CZ05,22.37611111111111,471735645.58064
Asm,M1,cPTAC,Base,CZ05,22.37611111111111,451435911.446319
Asm,M1,cPTAC,Measure,CZ05,22.37611111111111,467570722.0833209
Asm,M1,cPVVG,Base,CZ05,22.37611111111111,394519319.3622083
Asm,M1,cPVVG,Measure,CZ05,22.37611111111111,416452354.70497966
Asm,M2,cDXGF,Base,CZ05,22.37611111111111,551320737.775801
Asm,M2,cDXGF,Measure,CZ05,22.37611111111111,544955536.8422239
Asm,M2,cDXHP,Base,CZ05,22.37611111111111,552443955.1188405
Asm,M2,cDXHP,Measure,CZ05,22.37611111111111,545874914.4397305
Asm,M2,cPTAC,Base,CZ05,22.37611111111111,551320737.7757978
Asm,M2,cPTAC,Measure,CZ05,22.37611111111111,544955536.8422217
Asm,M2,cPVVG,Base,CZ05,22.37611111111111,504404768.9818498
Asm,M2,cPVVG,Measure,CZ05,22.37611111111111,498926159.45392156
Asm,M3,cDXGF,Base,CZ05,22.37611111111111,531356242.4413222
Asm,M3,cDXGF,Measure,CZ05,22.37611111111111,480706529.4321001
Asm,M3,cDXHP,Base,CZ05,22.37611111111111,519110492.65589297
Asm,M3,cDXHP,Measure,CZ05,22.37611111111111,468083831.9262981
Asm,M3,cPTAC,Base,CZ05,22.37611111111111,531356242.4413145
Asm,M3,cPTAC,Measure,CZ05,22.37611111111111,480706529.4320937
Asm,M3,cPVVG,Base,CZ05,22.37611111111111,524461332.15802604
Asm,M3,cPVVG,Measure,CZ05,22.37611111111111,474134188.41625196
Asm,M4,cDXGF,Base,CZ05,22.37611111111111,466050554.67831534
Asm,M4,cDXGF,Measure,CZ05,22.37611111111111,482433008.18561894
Asm,M4,cDXHP,Base,CZ05,22.37611111111111,468603919.7733682
Asm,M4,cDXHP,Measure,CZ05,22.37611111111111,485111260.69855726
Asm,M4,cPTAC,Base,CZ05,22.37611111111111,463693324.71777946
Asm,M4,cPTAC,Measure,CZ05,22.37611111111111,480670027.36368
Asm,M4,cPVVG,Base,CZ05,22.37611111111111,401186780.7310999
Asm,M4,cPVVG,Measure,CZ05,22.37611111111111,424061240.67111677
Asm,M5,cDXGF,Base,CZ05,22.37611111111111,472517179.2673188
Asm,M5,cDXGF,Measure,CZ05,22.37611111111111,431517695.4759172
Asm,M5,cDXHP,Base,CZ05,22.37611111111111,472304964.3372853
Asm,M5,cDXHP,Measure,CZ05,22.37611111111111,429305080.5030648
Asm,M5,cPTAC,Base,CZ05,22.37611111111111,472517179.2673121
Asm,M5,cPTAC,Measure,CZ05,22.37611111111111,431517695.4759117
Asm,M5,cPVVG,Base,CZ05,22.37611111111111,465462441.95442647
Asm,M5,cPVVG,Measure,CZ05,22.37611111111111,424802678.3702134
ECC,M1,cDXGF,Base,CZ05,22.37611111111111,1375105507.6665914
ECC,M1,cDXGF,Measure,CZ05,22.37611111111111,1401973152.9208946
ECC,M1,cDXHP,Base,CZ05,22.37611111111111,1379293075.0316265
ECC,M1,cDXHP,Measure,CZ05,22.37611111111111,1406731736.424093
ECC,M1,cPTAC,Base,CZ05,22.37611111111111,1373533855.132474
ECC,M1,cPTAC,Measure,CZ05,22.37611111111111,1401255164.222709
ECC,M1,cPVVG,Base,CZ05,22.37611111111111,1133869712.505756
ECC,M1,cPVVG,Measure,CZ05,22.37611111111111,1186117306.5239303
ECC,M2,cDXGF,Base,CZ05,22.37611111111111,1575739475.5641894
ECC,M2,cDXGF,Measure,CZ05,22.37611111111111,1546227668.6182792
ECC,M2,cDXHP,Base,CZ05,22.37611111111111,1569744617.8590045
ECC,M2,cDXHP,Measure,CZ05,22.37611111111111,1539671475.9651918
ECC,M2,cPTAC,Base,CZ05,22.37611111111111,1575739475.5651438
ECC,M2,cPTAC,Measure,CZ05,22.37611111111111,1546227668.6193554
ECC,M2,cPVVG,Base,CZ05,22.37611111111111,1344834869.2596872
ECC,M2,cPVVG,Measure,CZ05,22.37611111111111,1328505469.5206134
ECC,M3,cDXGF,Base,CZ05,22.37611111111111,1376865291.4005418
ECC,M3,cDXGF,Measure,CZ05,22.37611111111111,1274351866.0780778
ECC,M3,cDXHP,Base,CZ05,22.37611111111111,1344659567.463548
ECC,M3,cDXHP,Measure,CZ05,22.37611111111111,1241647963.3233886
ECC,M3,cPTAC,Base,CZ05,22.37611111111111,1376865244.6025121
ECC,M3,cPTAC,Measure,CZ05,22.37611111111111,1274351825.510115
ECC,M3,cPVVG,Base,CZ05,22.37611111111111,1355764379.2274086
ECC,M3,cPVVG,Measure,CZ05,22.37611111111111,1254285879.1290243
ECC,M4,cDXGF,Base,CZ05,22.37611111111111,1438398387.2867658
ECC,M4,cDXGF,Measure,CZ05,22.37611111111111,1474150297.1742265
ECC,M4,cDXHP,Base,CZ05,22.37611111111111,1443162263.7740526
ECC,M4,cDXHP,Measure,CZ05,22.37611111111111,1479595116.7054012
ECC,M4,cPTAC,Base,CZ05,22.37611111111111,1436127631.051493
ECC,M4,cPTAC,Measure,CZ05,22.37611111111111,1473111925.9665067
ECC,M4,cPVVG,Base,CZ05,22.37611111111111,1175736887.880996
ECC,M4,cPVVG,Measure,CZ05,22.37611111111111,1240020950.3883262
ECC,M5,cDXGF,Base,CZ05,22.37611111111111,1319815259.1836176
ECC,M5,cDXGF,Measure,CZ05,22.37611111111111,1226517013.8457341
ECC,M5,cDXHP,Base,CZ05,22.37611111111111,1313379239.6242285
ECC,M5,cDXHP,Measure,CZ05,22.37611111111111,1215693034.2645304
ECC,M5,cPTAC,Base,CZ05,22.37611111111111,1319813899.3768702
ECC,M5,cPTAC,Measure,CZ05,22.37611111111111,1226515826.164664
ECC,M5,cPVVG,Base,CZ05,22.37611111111111,1299582393.543643
ECC,M5,cPVVG,Measure,CZ05,22.37611111111111,1207265954.63319
Epr,M1,cDXGF,Base,CZ05,22.37611111111111,214943273.35311973
Epr,M1,cDXGF,Measure,CZ05,22.37611111111111,221651073.0697214
Epr,M1,cDXHP,Base,CZ05,22.37611111111111,215753822.72151905
Epr,M1,cDXHP,Measure,CZ05,22.37611111111111,222669766.31761497
Epr,M1,cPTAC,Base,CZ05,22.37611111111111,214368832.80368
Epr,M1,cPTAC,Measure,CZ05,22.37611111111111,221393935.29843205
Epr,M1,cPVVG,Base,CZ05,22.37611111111111,176121038.1463006
Epr,M1,cPVVG,Measure,CZ05,22.37611111111111,187461303.64999154
Epr,M2,cDXGF,Base,CZ05,22.37611111111111,251521462.3621091
Epr,M2,cDXGF,Measure,CZ05,22.37611111111111,246102261.82635772
Epr,M2,cDXHP,Base,CZ05,22.37611111111111,250237888.02578053
Epr,M2,cDXHP,Measure,CZ05,22.37611111111111,244681279.9527751
Epr,M2,cPTAC,Base,CZ05,22.37611111111111,251521462.36211056
Epr,M2,cPTAC,Measure,CZ05,22.37611111111111,246101225.16632423
Epr,M2,cPVVG,Base,CZ05,22.37611111111111,215386261.6830074
Epr,M2,cPVVG,Measure,CZ05,22.37611111111111,212452982.62121946
Epr,M3,cDXGF,Base,CZ05,22.37611111111111,221613627.63533863
Epr,M3,cDXGF,Measure,CZ05,22.37611111111111,204777346.33127055
Epr,M3,cDXHP,Base,CZ05,22.37611111111111,215174795.94604394
Epr,M3,cDXHP,Measure,CZ05,22.37611111111111,198221800.4948527
Epr,M3,cPTAC,Base,CZ05,22.37611111111111,221614272.6918979
Epr,M3,cPTAC,Measure,CZ05,22.37611111111111,204776386.00715846
Epr,M3,cPVVG,Base,CZ05,22.37611111111111,218206047.82253024
Epr,M3,cPVVG,Measure,CZ05,22.37611111111111,201535827.0421997
Epr,M4,cDXGF,Base,CZ05,22.37611111111111,221431598.37688679
Epr,M4,cDXGF,Measure,CZ05,22.37611111111111,230174705.0669176
Epr,M4,cDXHP,Base,CZ05,22.37611111111111,222320406.6973895
Epr,M4,cDXHP,Measure,CZ05,22.37611111111111,231313727.3171814
Epr,M4,cPTAC,Base,CZ05,22.37611111111111,220672877.17621568
Epr,M4,cPTAC,Measure,CZ05,22.37611111111111,229837553.3876074
Epr,M4,cPVVG,Base,CZ05,22.37611111111111,179612562.9461823
Epr,M4,cPVVG,Measure,CZ05,22.37611111111111,192751507.95043176
Epr,M5,cDXGF,Base,CZ05,22.37611111111111,208510575.51539296
Epr,M5,cDXGF,Measure,CZ05,22.37611111111111,193777177.2577068
Epr,M5,cDXHP,Base,CZ05,22.37611111111111,208145029.49951735
Epr,M5,cDXHP,Measure,CZ05,22.37611111111111,192396900.17879036
Epr,M5,cPTAC,Base,CZ05,22.37611111111111,208510575.51540443
Epr,M5,cPTAC,Measure,CZ05,22.37611111111111,193776728.66620535
Epr,M5,cPVVG,Base,CZ05,22.37611111111111,205269770.55615658
Epr,M5,cPVVG,Measure,CZ05,22.37611111111111,190693690.89548108
ERC,M1,cDXGF,Base,CZ05,22.37611111111111,8260829.054089076
ERC,M1,cDXGF,Measure,CZ05,22.37611111111111,8356610.200983196
ERC,M1,cDXHP,Base,CZ05,22.37611111111111,8305781.097576575
ERC,M1,cDXHP,Measure,CZ05,22.37611111111111,8405149.228015749
ERC,M1,cPTAC,Base,CZ05,22.37611111111111,8241481.24084696
ERC,M1,cPTAC,Measure,CZ05,22.37611111111111,8341118.634524181
ERC,M1,cPVVG,Base,CZ05,22.37611111111111,6585574.540030958
ERC,M1,cPVVG,Measure,CZ05,22.37611111111111,6786230.275208541
ERC,M2,cDXGF,Base,CZ05,22.37611111111111,9463524.8887965
ERC,M2,cDXGF,Measure,CZ05,22.37611111111111,9267166.241956752
ERC,M2,cDXHP,Base,CZ05,22.37611111111111,9383305.49125361
ERC,M2,cDXHP,Measure,CZ05,22.37611111111111,9183279.216743272
ERC,M2,cPTAC,Base,CZ05,22.37611111111111,9463524.888796536
ERC,M2,cPTAC,Measure,CZ05,22.37611111111111,9267162.183552848
ERC,M2,cPVVG,Base,CZ05,22.37611111111111,7723107.877022139
ERC,M2,cPVVG,Measure,CZ05,22.37611111111111,7616143.204445243
ERC,M3,cDXGF,Base,CZ05,22.37611111111111,7933980.71669721
ERC,M3,cDXGF,Measure,CZ05,22.37611111111111,7233114.839129865
ERC,M3,cDXHP,Base,CZ05,22.37611111111111,7661088.988236518
ERC,M3,cDXHP,Measure,CZ05,22.37611111111111,6952678.437635407
ERC,M3,cPTAC,Base,CZ05,22.37611111111111,7931618.035375369
ERC,M3,cPTAC,Measure,CZ05,22.37611111111111,7231111.828872875
ERC,M3,cPVVG,Base,CZ05,22.37611111111111,7782746.715729846
ERC,M3,cPVVG,Measure,CZ05,22.37611111111111,7089342.541136634
ERC,M4,cDXGF,Base,CZ05,22.37611111111111,8627286.284574013
ERC,M4,cDXGF,Measure,CZ05,22.37611111111111,8756471.496577535
ERC,M4,cDXHP,Base,CZ05,22.37611111111111,8676597.30635498
ERC,M4,cDXHP,Measure,CZ05,22.37611111111111,8810115.227047687
ERC,M4,cPTAC,Base,CZ05,22.37611111111111,8597944.791389696
ERC,M4,cPTAC,Measure,CZ05,22.37611111111111,8732973.507345986
ERC,M4,cPVVG,Base,CZ05,22.37611111111111,6799897.9447210105
ERC,M4,cPVVG,Measure,CZ05,22.37611111111111,7049250.781183893
ERC,M5,cDXGF,Base,CZ05,22.37611111111111,7545428.616337392
ERC,M5,cDXGF,Measure,CZ05,22.37611111111111,6906767.474648017
ERC,M5,cDXHP,Base,CZ05,22.37611111111111,7487403.29133372
ERC,M5,cDXHP,Measure,CZ05,22.37611111111111,6808759.706360296
ERC,M5,cPTAC,Base,CZ05,22.37611111111111,7500392.477348958
ERC,M5,cPTAC,Measure,CZ05,22.37611111111111,6868564.742071882
ERC,M5,cPVVG,Base,CZ05,22.37611111111111,7400645.063640474
ERC,M5,cPVVG,Measure,CZ05,22.37611111111111,6769079.553345222
Ese,M1,cDXGF,Base,CZ05,22.37611111111111,544859896.3433703
Ese,M1,cDXGF,Measure,CZ05,22.37611111111111,554676080.5597842
Ese,M1,cDXHP,Base,CZ05,22.37611111111111,545788141.9037669
Ese,M1,cDXHP,Measure,CZ05,22.37611111111111,555704946.634477
Ese,M1,cPTAC,Base,CZ05,22.37611111111111,544560507.2922088
Ese,M1,cPTAC,Measure,CZ05,22.37611111111111,554531635.2847052
Ese,M1,cPVVG,Base,CZ05,22.37611111111111,507869549.23639446
Ese,M1,cPVVG,Measure,CZ05,22.37611111111111,521227485.5194814
Ese,M2,cDXGF,Base,CZ05,22.37611111111111,595930752.8713098
Ese,M2,cDXGF,Measure,CZ05,22.37611111111111,585728321.1845497
Ese,M2,cDXHP,Base,CZ05,22.37611111111111,595461509.6594312
Ese,M2,cDXHP,Measure,CZ05,22.37611111111111,585107067.8500943
Ese,M2,cPTAC,Base,CZ05,22.37611111111111,595930752.8713094
Ese,M2,cPTAC,Measure,CZ05,22.37611111111111,585728321.1845447
Ese,M2,cPVVG,Base,CZ05,22.37611111111111,561375678.4640005
Ese,M2,cPVVG,Measure,CZ05,22.37611111111111,553045411.8477768
Ese,M3,cDXGF,Base,CZ05,22.37611111111111,558760812.9840332
Ese,M3,cDXGF,Measure,CZ05,22.37611111111111,539510107.5236684
Ese,M3,cDXHP,Base,CZ05,22.37611111111111,552066613.8845719
Ese,M3,cDXHP,Measure,CZ05,22.37611111111111,532727464.83597076
Ese,M3,cPTAC,Base,CZ05,22.37611111111111,558760812.9840726
Ese,M3,cPTAC,Measure,CZ05,22.37611111111111,539510107.5240015
Ese,M3,cPVVG,Base,CZ05,22.37611111111111,555271047.7027948
Ese,M3,cPVVG,Measure,CZ05,22.37611111111111,536188010.1420618
Ese,M4,cDXGF,Base,CZ05,22.37611111111111,556333037.4042857
Ese,M4,cDXGF,Measure,CZ05,22.37611111111111,567301580.3279216
Ese,M4,cDXHP,Base,CZ05,22.37611111111111,557395731.764278
Ese,M4,cDXHP,Measure,CZ05,22.37611111111111,568446916.5634495
Ese,M4,cPTAC,Base,CZ05,22.37611111111111,555934838.7346132
Ese,M4,cPTAC,Measure,CZ05,22.37611111111111,567110276.5975093
Ese,M4,cPVVG,Base,CZ05,22.37611111111111,515972136.0448597
Ese,M4,cPVVG,Measure,CZ05,22.37611111111111,530716802.772736
Ese,M5,cDXGF,Base,CZ05,22.37611111111111,536191203.12232214
Ese,M5,cDXGF,Measure,CZ05,22.37611111111111,518750793.0493096
Ese,M5,cDXHP,Base,CZ05,22.37611111111111,534934043.6647963
Ese,M5,cDXHP,Measure,CZ05,22.37611111111111,516595820.33210284
Ese,M5,cPTAC,Base,CZ05,22.37611111111111,536191203.1246429
Ese,M5,cPTAC,Measure,CZ05,22.37611111111111,518978041.9263122
Ese,M5,cPVVG,Base,CZ05,22.37611111111111,532772641.38704914
Ese,M5,cPVVG,Measure,CZ05,22.37611111111111,515495078.5989911
Eun,M1,cDXGF,Base,CZ05,22.37611111111111,4268866558.969567
Eun,M1,cDXGF,Measure,CZ05,22.37611111111111,4315900356.449311
Eun,M1,cDXHP,Base,CZ05,22.37611111111111,4280868844.0714364
Eun,M1,cDXHP,Measure,CZ05,22.37611111111111,4328978907.538319
Eun,M1,cPTAC,Base,CZ05,22.37611111111111,4264914084.6746087
Eun,M1,cPTAC,Measure,CZ05,22.37611111111111,4313278511.89786
Eun,M1,cPVVG,Base,CZ05,22.37611111111111,3729655608.853502
Eun,M1,cPVVG,Measure,CZ05,22.37611111111111,3826798378.1950283
Eun,M2,cDXGF,Base,CZ05,22.37611111111111,4758679271.333825
Eun,M2,cDXGF,Measure,CZ05,22.37611111111111,4714716863.041119
Eun,M2,cDXHP,Base,CZ05,22.37611111111111,4756548611.0036125
Eun,M2,cDXHP,Measure,CZ05,22.37611111111111,4711845031.906365
Eun,M2,cPTAC,Base,CZ05,22.37611111111111,4758679271.33394
Eun,M2,cPTAC,Measure,CZ05,22.37611111111111,4714716863.033442
Eun,M2,cPVVG,Base,CZ05,22.37611111111111,4268610720.095984
Eun,M2,cPVVG,Measure,CZ05,22.37611111111111,4242603475.926044
Eun,M3,cDXGF,Base,CZ05,22.37611111111111,4389548522.290443
Eun,M3,cDXGF,Measure,CZ05,22.37611111111111,4099382634.97807
Eun,M3,cDXHP,Base,CZ05,22.37611111111111,4283387270.724896
Eun,M3,cDXHP,Measure,CZ05,22.37611111111111,3992897461.1959324
Eun,M3,cPTAC,Base,CZ05,22.37611111111111,4389548521.079968
Eun,M3,cPTAC,Measure,CZ05,22.37611111111111,4099382633.951871
Eun,M3,cPVVG,Base,CZ05,22.37611111111111,4337877237.166024
Eun,M3,cPVVG,Measure,CZ05,22.37611111111111,4050182028.7575135
Eun,M4,cDXGF,Base,CZ05,22.37611111111111,4462565125.402287
Eun,M4,cDXGF,Measure,CZ05,22.37611111111111,4524172168.378778
Eun,M4,cDXHP,Base,CZ05,22.37611111111111,4473785657.671499
Eun,M4,cDXHP,Measure,CZ05,22.37611111111111,4536511292.12053
Eun,M4,cPTAC,Base,CZ05,22.37611111111111,4458458101.986025
Eun,M4,cPTAC,Measure,CZ05,22.37611111111111,4522006777.101539
Eun,M4,cPVVG,Base,CZ05,22.37611111111111,3875981366.816325
Eun,M4,cPVVG,Measure,CZ05,22.37611111111111,3995354707.964223
Eun,M5,cDXGF,Base,CZ05,22.37611111111111,4249961526.0743756
Eun,M5,cDXGF,Measure,CZ05,22.37611111111111,3981751328.7147307
Eun,M5,cDXHP,Base,CZ05,22.37611111111111,4215827060.9607363
Eun,M5,cDXHP,Measure,CZ05,22.37611111111111,3936430384.1556425
Eun,M5,cPTAC,Base,CZ05,22.37611111111111,4249961272.177384
Eun,M5,cPTAC,Measure,CZ05,22.37611111111111,3981748517.9731016
Eun,M5,cPVVG,Base,CZ05,22.37611111111111,4199328208.0555625
Eun,M5,cPVVG,Measure,CZ05,22.37611111111111,3933511108.2839174
Gro,M1,cDXGF,Base,CZ05,22.37611111111111,1279068919.5628593
Gro,M1,cDXGF,Measure,CZ05,22.37611111111111,1283706165.3232856
Gro,M1,cDXHP,Base,CZ05,22.37611111111111,1280614211.1628182
Gro,M1,cDXHP,Measure,CZ05,22.37611111111111,1285301674.1951323
Gro,M1,cPTAC,Base,CZ05,22.37611111111111,1277313385.9199774
Gro,M1,cPTAC,Measure,CZ05,22.37611111111111,1282170296.7222936
Gro,M1,cPVVG,Base,CZ05,22.37611111111111,1234392910.0007374
Gro,M1,cPVVG,Measure,CZ05,22.37611111111111,1242307181.378082
Gro,M2,cDXGF,Base,CZ05,22.37611111111111,1286956155.9890838
Gro,M2,cDXGF,Measure,CZ05,22.37611111111111,1279332692.6301172
Gro,M2,cDXHP,Base,CZ05,22.37611111111111,1288371466.0183415
Gro,M2,cDXHP,Measure,CZ05,22.37611111111111,1280644050.5452702
Gro,M2,cPTAC,Base,CZ05,22.37611111111111,1287492918.418947
Gro,M2,cPTAC,Measure,CZ05,22.37611111111111,1279550860.6824462
Gro,M2,cPVVG,Base,CZ05,22.37611111111111,1237612750.0461376
Gro,M2,cPVVG,Measure,CZ05,22.37611111111111,1233839107.876858
Gro,M3,cDXGF,Base,CZ05,22.37611111111111,1223464719.926191
Gro,M3,cDXGF,Measure,CZ05,22.37611111111111,1210660060.0692487
Gro,M3,cDXHP,Base,CZ05,22.37611111111111,1219196954.942897
Gro,M3,cDXHP,Measure,CZ05,22.37611111111111,1206364798.2176638
Gro,M3,cPTAC,Base,CZ05,22.37611111111111,1219575419.2916641
Gro,M3,cPTAC,Measure,CZ05,22.37611111111111,1207084302.1169004
Gro,M3,cPVVG,Base,CZ05,22.37611111111111,1220539419.3870785
Gro,M3,cPVVG,Measure,CZ05,22.37611111111111,1207878824.9764946
Gro,M4,cDXGF,Base,CZ05,22.37611111111111,1284776290.2899396
Gro,M4,cDXGF,Measure,CZ05,22.37611111111111,1290718745.2449539
Gro,M4,cDXHP,Base,CZ05,22.37611111111111,1286376364.1366801
Gro,M4,cDXHP,Measure,CZ05,22.37611111111111,1292383043.5879288
Gro,M4,cPTAC,Base,CZ05,22.37611111111111,1282306847.7092588
Gro,M4,cPTAC,Measure,CZ05,22.37611111111111,1288601996.7365057
Gro,M4,cPVVG,Base,CZ05,22.37611111111111,1237663632.4622133
Gro,M4,cPVVG,Measure,CZ05,22.37611111111111,1246755142.76248
Gro,M5,cDXGF,Base,CZ05,22.37611111111111,1237182571.731822
Gro,M5,cDXGF,Measure,CZ05,22.37611111111111,1223950629.3697054
Gro,M5,cDXHP,Base,CZ05,22.37611111111111,1234657370.6416514
Gro,M5,cDXHP,Measure,CZ05,22.37611111111111,1221124967.311403
Gro,M5,cPTAC,Base,CZ05,22.37611111111111,1232532750.4574547
Gro,M5,cPTAC,Measure,CZ05,22.37611111111111,1220306128.5978324
Gro,M5,cPVVG,Base,CZ05,22.37611111111111,1234264857.5936477
Gro,M5,cPVVG,Measure,CZ05,22.37611111111111,1221181362.418923
MBT,M1,cDXGF,Base,CZ05,22.37611111111111,1814754566.9923332
MBT,M1,cDXGF,Measure,CZ05,22.37611111111111,1820542902.6462286
MBT,M1,cDXHP,Base,CZ05,22.37611111111111,1815622228.4262202
MBT,M1,cDXHP,Measure,CZ05,22.37611111111111,1821533441.6997702
MBT,M1,cPTAC,Base,CZ05,22.37611111111111,1813062629.2332456
MBT,M1,cPTAC,Measure,CZ05,22.37611111111111,1819028250.9317582
MBT,M1,cPVVG,Base,CZ05,22.37611111111111,1734141011.5968993
MBT,M1,cPVVG,Measure,CZ05,22.37611111111111,1747300372.498057
MBT,M2,cDXGF,Base,CZ05,22.37611111111111,1892350339.8036165
MBT,M2,cDXGF,Measure,CZ05,22.37611111111111,1884407664.6797767
MBT,M2,cDXHP,Base,CZ05,22.37611111111111,1889685197.4171078
MBT,M2,cDXHP,Measure,CZ05,22.37611111111111,1881584155.0722516
